i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,singlePeak,doublePeak,rotation,phaseAmplitude,t_char,rBLR,FHWM
49.02222774295107,9056.830317114289,1.6850218902114609,92.06161725241478,0.5531733846848026,0.0262947095879462,0.693323182955098,0.8001303311960488,59.02396405455261,1.01360412576537,True,False,cw,1.5590312042943748e+16,699.7463090551003,907.9135732834616,2999.999999999936
70.3983218219812,15029.06183219106,1.9120199024858493,55.4976410444686,0.7963991286965022,0.5695793116522744,0.5597406633542591,0.7263974734898383,44.55072557571224,-1.652027124503599,True,False,cw,1.4309689307956216e+16,1138.2652793058487,1709.03749295108,2400.0000000000023
42.96026513470567,25214.663860100845,1.8338812528447437,25.94719377424936,0.2079508674711042,0.5043846074217746,0.078810570823364,0.260224240010517,44.642527125860575,-0.9936740119432677,False,True,cw,3.142570522960101e+16,1744.241403747388,2749.085385081757,1800.0000000000016
42.08943931201958,33837.94384055488,3.1216753581694814,12.031669971318372,0.140134636411283,0.6504328181038954,0.8575156598415139,0.4259755342238571,174.75830399404492,-0.2066686595201674,True,False,ccw,2.360380648468117e+16,4541.098462312519,6281.27003612791,1200.0000000000011
20.47100273031573,26340.13126647543,3.2294948604713816,35.156136049882846,0.0853587215573554,0.9047285634080664,0.2475971119090364,0.7188784190190681,337.1246492871001,1.929764075923222,True,False,cw,1.0210895594154052e+16,3056.4517825746902,5063.307535078516,1200.0000000000011
12.661122702994586,40979.69835938376,2.1351940200508657,35.94567561592227,0.2337935655545225,0.4418119363542149,0.0140638709228255,0.1689598478885011,301.75665336891257,-1.0008386109960727,True,False,ccw,8879866082309144.0,3010.8698474956927,5198.883787065181,599.999999999934
49.80752244410584,22286.55037868401,0.4136143713319414,66.86139743349185,0.240832338180721,0.3978008180074521,0.4680459046395733,0.7165940410452131,19.12632893777981,1.2796018177257968,True,False,cw,2.973068183414347e+16,432.2761838928181,548.3823598925267,2400.0000000000023
36.09888013020946,37710.026605829626,1.6780640400503897,3.862202197070157,0.0501351871454475,0.1597967319765869,0.854409854727791,0.8757504482026989,148.4888673275451,-1.5526445179309,True,False,ccw,2.0121081631946256e+16,2838.005855411652,3763.406203022631,1200.0000000000011
34.38393242873089,36406.24858629064,2.3637860534040542,93.2832695111532,0.6194309808410084,0.864336573421975,0.1950344450192358,0.0146001538989665,178.58265331160368,0.4311323159094162,True,False,ccw,1.7248762882926116e+16,3433.744606224717,5116.611966859131,599.999999999934
63.87399837102661,33314.49521297813,4.192263744426882,64.03940549475826,0.6681169337736479,0.4998847713232596,0.9738363649924274,0.2753125876586191,47.28407734126281,-0.6282316896655957,True,False,cw,3.2317064345515416e+16,6735.169095191304,8310.46251880874,1200.0000000000011
81.42049662044626,26851.573300518103,0.4137013722459055,76.18586636504067,0.5616396474991183,0.8618557011086702,0.0731005646829993,0.972203912187323,190.84254592296367,-0.4316530163910501,True,False,ccw,1.9284233484393824e+16,385.8449914381575,660.4351890033034,1800.0000000000016
20.43426684502483,28998.009332810365,4.107248227678828,99.54597715024435,0.2163371961154546,0.5181090765453549,0.3253870814468395,0.2631778134564688,22.325567441595403,-0.0244567754259512,False,True,cw,3.826449363375217e+16,4675.306978671186,7074.655357365396,599.999999999934
32.6107414761207,1281.6380188958076,3.6105396847154254,80.25055821056057,0.8680783160480299,0.0325386335262988,0.987669354296194,0.639254150505634,214.97337175719156,-1.0434123549683738,False,True,ccw,1878835940732669.0,207.56566393327145,275.0888483574694,6000.0000000000055
13.660556371971683,24559.009857517794,4.66479792463531,71.51069226043717,0.2815164653972676,0.5184805257015863,0.825263120262109,0.5009111517972864,253.8222697958171,-1.5504382335249036,False,True,ccw,2.715491251346409e+16,4300.992665111516,6803.435505338319,599.999999999934
14.321990563448582,22856.399641181044,1.5686310935713892,54.97678340925442,0.8096498460615513,0.8293697903857099,0.025242315437032,0.5648503139117684,299.2278553484553,1.4084094890342105,True,False,ccw,5885837248461916.0,1233.7617461353268,2133.149108696817,599.999999999934
35.56860224530674,2415.113666122696,3.785953095630388,67.60849261006032,0.2175224212931042,0.5802040349691664,0.5769829055142041,0.2998640688480851,174.22037530121102,-1.1163805124584267,False,True,ccw,2066956553886043.0,411.5637704606907,544.0034500415161,4500.000000000037
44.90515550870605,49503.861609073,1.7479256032929509,71.9223113929443,0.7683207768338142,0.4695900705396049,0.6065599563209654,0.0773358640639731,277.00312961246874,-1.6136368401285326,True,False,ccw,3.010179192574613e+16,4015.124509177562,5148.212130260814,599.999999999934
83.1396346344183,42281.187403147465,1.3911674452851086,53.44331441173768,0.8339186856528711,0.3462281176426124,0.4151443827703838,0.4207724817320128,242.84662869015168,0.2421960226516124,True,False,ccw,3.632680309909705e+16,2102.7155940735024,3499.073495009079,1200.0000000000011
89.11774405772296,38645.791431752376,0.2457971933364806,85.40952811823828,0.7167395502893902,0.1408879377805811,0.7533298545741559,0.5970845731533323,119.16870577228848,0.1360967357858409,False,True,cw,1.0076338205697374e+16,329.30498670450805,564.1536988017297,1200.0000000000011
59.53963412459291,17806.912303286852,3.3106327339787445,27.924669895046414,0.954569308440394,0.2721839092520788,0.4278894161616505,0.1518991481287458,356.001563197797,0.0561476173131216,True,False,cw,1.0275476601070192e+16,2336.3454935701707,3506.694525443534,1800.0000000000016
38.06737110965603,30190.23850246929,3.205812112940927,61.67997777942104,0.5502710805822842,0.9302254720539618,0.5662775352489822,0.084170068071582,214.35509558737616,0.8601901370303242,True,False,ccw,3.942116862007314e+16,4518.544845675213,5760.709806217921,899.9999999999675
61.53634898880717,36956.00616858857,2.904994696039182,6.596509686309175,0.5350751552635796,0.2678550201921944,0.88653389959983,0.0368526662349397,239.84490670787676,1.339433532313032,True,False,ccw,3.1928021911793404e+16,5526.901413945351,6386.348535606181,1200.0000000000011
42.24795921881739,27232.925329757945,2.694573994273396,78.84524585853269,0.6512604572463979,0.0285037419334065,0.8910612205908791,0.4284250319318262,229.11229628922703,1.8264188095151488,True,False,ccw,2.646530119601261e+16,3689.8876376058815,4367.95981200003,1800.0000000000016
88.30650723795786,18990.72364660313,3.623230611848273,5.069262659781561,0.8956183038890349,0.488158019778827,0.6920622384798717,0.6651906865717541,46.83767741861033,-1.1021589109941965,True,False,cw,1.6302785278068044e+16,2393.957637185028,4086.1757003978646,2400.0000000000023
70.73561395270414,27848.56232671037,3.7055813909207855,14.18161855963897,0.5615183526972515,0.2331458056451887,0.5260885335213041,0.1372331556435881,268.4631502649227,1.0226883711877597,True,False,ccw,1.892629848427117e+16,4294.427404503515,6137.2347824161,1800.0000000000016
17.750796978119077,24373.47349719236,2.317261864817082,92.973825968131,0.2874996094105598,0.9607037348609088,0.8311504400751083,0.565754537784763,252.6270055907033,-0.6372064391626249,False,True,ccw,2.945633385929445e+16,2209.205257310756,3355.7325630861583,599.999999999934
27.905701986199368,2705.223874143751,0.5522365017907656,32.284832594714246,0.2119480389741982,0.477440492628115,0.0629496894340732,0.5302320408849976,130.76307210277642,1.2365147012495243,False,True,cw,788604245642024.5,52.63455897485935,88.87225695209007,5399.999999999938
86.28261242567427,5467.402576893788,1.135720942718264,66.17456171718024,0.2463667587973904,0.7428249740232195,0.6327917364345981,0.2362860921092943,154.4674206965981,-1.5888027729976808,False,True,ccw,2159373430908500.0,229.88525425157425,369.2170184845697,5099.999999999971
42.59035622267247,44681.605797098,1.5208265341666385,23.84015698195748,0.3638423935346949,0.2119599606716253,0.6671444524755997,0.7738128689091347,317.4693653249225,-1.5738657281830246,False,True,cw,2.026882594035075e+16,3159.8960567187246,4039.588000073985,1200.0000000000011
72.0299881209862,14754.267430102513,1.6754848940346694,34.338392733157626,0.3228116320470439,0.8416868422336282,0.1950945831580895,0.747700595480695,31.146205224869185,-1.4019841731073557,True,False,cw,1.5064173172346236e+16,930.0099357457884,1470.3255501368865,2699.999999999969
45.6910503838093,47526.909233996725,2.566879252797736,84.78501973259965,0.7466246736404165,0.9839557128642376,0.0594207360979116,0.9334960589309904,55.77313629092194,-1.996850899939476,True,False,cw,5.378585485624969e+16,4275.881941738733,7253.450548839377,1200.0000000000011
16.594853434554196,18742.6562034222,0.2145582231194999,54.82571545623355,0.1298215755847742,0.2185716563298652,0.7707111123778821,0.5713263981310033,210.30672943489307,-1.1066730484684015,False,True,ccw,2.3067689793813144e+16,154.1285214352956,238.9013377754707,599.999999999934
17.6557811757634,31526.31934805276,1.6760163520752391,67.6646330371867,0.3143274797408502,0.6262468220969656,0.7001072774120677,0.1845783100368081,346.3398633972064,-0.2292780592691645,True,False,cw,1.6543873497733644e+16,2074.0461073444285,3144.2079082745504,599.999999999934
40.9351376965882,36798.94004703738,3.348182137363865,26.062048985253572,0.0474738655154971,0.6977233588278807,0.2810974669205877,0.9917656660828098,120.58216880359764,-0.7628850652318975,False,True,cw,2.0786981984569604e+16,4908.876292717192,7324.179508368102,1200.0000000000011
10.760639821970813,21797.26028856627,4.846280846494768,4.037098744315767,0.2168739194280746,0.5808335899519648,0.7824525778657926,0.206661791888098,219.6640733036267,-1.4824561691106242,True,False,ccw,2.05365716329415e+16,3978.3732770067786,6280.074598084176,599.999999999934
17.30027781494198,35164.89784896958,4.510143541570408,14.588446079954627,0.4561227036223114,0.6530778750191173,0.6548988772595002,0.4264427402081192,174.99011084395818,1.6223363528386123,True,False,ccw,2.412168427435277e+16,6154.044208248163,9438.120350308707,599.999999999934
40.815955668525184,21921.254641087944,0.6885161359874858,19.67806077987941,0.4074826508952566,0.5968128906935242,0.7050161714517308,0.7377279472661296,296.6334675783302,-0.5051127910500512,False,True,ccw,1.4594552388077932e+16,700.8121632384182,897.7033031444769,1800.0000000000016
11.598527570502007,23994.415329640204,0.2908141696335978,98.81378612103296,0.4131934624420551,0.5072125261068451,0.9341695696300968,0.9699373322684788,302.87156767131785,-0.0666256498484645,True,False,ccw,9223225865890928.0,248.59975737259856,413.9547565194013,599.999999999934
61.81280634794084,9970.117853776688,3.7880076345626414,41.63334414155993,0.0495337092750228,0.9746081729808416,0.018529429176271,0.2264881750103653,155.97568348658905,0.0242485444417837,False,True,ccw,4878798764817750.0,1304.598372340712,2246.3592595882765,2999.999999999936
25.59056090211733,3779.43713548206,3.1879986603270587,81.89521919848866,0.0614976665029067,0.452643607546158,0.1699177488165888,0.2813913061930156,178.1264115303678,1.612620408863786,False,True,ccw,4407776328451912.0,464.4057357228276,716.9031199363314,4800.000000000005
43.69242547221459,2208.9908658543936,2.008542828641191,73.1647685830178,0.9990947054893036,0.3677621918311251,0.2754484741160941,0.6408226974798685,203.41737081676573,-0.7372339152773679,True,False,ccw,2591593367653453.0,166.93151690165493,264.0353357442348,5399.999999999938
83.79825142478786,12596.546660569384,2.954526389543744,79.3649252960009,0.6933613661422632,0.0875783298746102,0.7823536301443419,0.4009571571409637,81.64460065775667,-0.9114791366907782,False,True,cw,9512013461913594.0,1385.6187333670268,2212.1284211180114,2400.0000000000023
17.601696542263447,7944.72592152096,0.0907430765521837,82.74820795808998,0.9681147151181084,0.3038750335299115,0.8990710170927168,0.996383791787788,336.85294194399825,1.5815675532642426,False,True,cw,5110386771061999.0,26.73759436755911,42.91984068984953,2400.0000000000023
45.92403048305295,6725.297831451679,4.673561796800771,81.37273778705162,0.350108347848034,0.9209355203939056,0.1571852639325083,0.4917630303666267,150.55663509118224,-0.0581586964633951,True,False,ccw,1331327851952289.0,1204.2532509581806,1868.0881378087256,2999.999999999936
57.12653454226644,6158.542941336402,2.919530597175093,90.87605298595864,0.1459850118286194,0.2814266174818397,0.9140828659169384,0.8603849221710884,224.82082228316,-1.2560394423489585,False,True,ccw,8239731669658528.0,869.9321722005919,1068.8084552534128,3899.99999999997
15.751442148993409,22885.319260527715,1.8426318575866245,85.59594876967293,0.9043411088315224,0.4210613233513788,0.0996959789449937,0.8906866574607036,18.37721401198822,-1.398118376030384,False,True,cw,2.518761727680819e+16,1455.649045061686,2503.0787417354622,599.999999999934
46.22412926592184,24569.79420197858,4.310154470090692,41.21752331177901,0.5749157365151073,0.8645141192714324,0.3769677061941342,0.7351622633453666,300.76866355551465,1.2368631279577489,True,False,ccw,1.4019088231635856e+16,4288.311606884032,6301.284862268855,1800.0000000000016
5.913709816471858,699.4051823047771,1.3139500272134637,20.63438615065041,0.6599274919220076,0.3782987751298605,0.7577274212890025,0.4109524267534792,311.33181625759033,0.7423108947097918,False,True,ccw,258521934902072.72,32.147580595035905,54.61803151645163,1800.0000000000016
18.99606185940938,8707.158733815659,2.9422356185176626,53.50274615655397,0.960000532782364,0.6177754813652793,0.3178142161579219,0.5166234646030456,131.62717958932194,-0.4103875631192983,False,True,cw,2168079513515018.0,926.2999047588996,1522.1293912227084,1200.0000000000011
56.12789178116375,17145.09139280415,3.4645309458961475,60.56003961782549,0.6439812081839446,0.9662756132671386,0.3995588321536889,0.3682843382572787,67.3858365260717,-1.1267094851384458,True,False,cw,1.7581662153362956e+16,2450.986480000178,3532.856238726262,1800.0000000000016
41.69216714515135,26716.307907789575,3.576778624968925,64.65775198853625,0.5381877027341123,0.7454183324412776,0.8675064946344013,0.715065476668822,72.15822814056393,0.7498509669383919,True,False,cw,3.940134895115827e+16,4563.9152368015175,5683.824278347423,1200.0000000000011
25.51594325395216,30684.783450113195,3.716025306783906,70.59342624823682,0.8226845142481982,0.0325364127353898,0.4885571642526327,0.9862510895402332,350.97731031315107,-0.3181002586990495,False,True,cw,2.3992933977918584e+16,4241.549509306531,6782.29929627148,599.999999999934
83.70927122806721,41040.46309715765,2.2446537678906906,47.5289950302934,0.3611340769722736,0.0146551172727079,0.413794076645307,0.8081331360783698,107.0843662827515,1.0235277338348228,True,False,cw,2.0165154526344616e+16,3441.201296848269,5487.063444354,1200.0000000000011
20.025052070763223,34256.009301751656,4.457648243004239,29.04949536067677,0.6267054427573229,0.2695863208592569,0.6265887485788052,0.6677052293490993,240.60422117527688,-0.1702297967114594,False,True,ccw,4.44219611126459e+16,5783.8635247079965,9077.099051294654,599.999999999934
45.91854203315028,27657.60000314071,1.5626653594676736,81.28279513990316,0.4534992110288784,0.1772448323725207,0.7387659781435925,0.972264063697413,105.02812982548495,-0.4744848330964615,False,True,cw,2.052034674778711e+16,1988.4552036912355,2568.583339265173,1800.0000000000016
64.81053504825448,30512.320017193728,1.6005745727131542,6.39065515247911,0.8404347400206961,0.8582485233268389,0.7437178645258246,0.342280684665539,135.12478152677974,-1.8507824719656532,True,False,cw,4425173375870930.5,2083.39269184234,2904.0485634011266,1800.0000000000016
54.668728449388176,17864.860084111377,2.793094787446222,62.92041536794844,0.4108922785067325,0.4200180039119041,0.5329324108021691,0.6922885905711184,339.4648442944123,0.7170610811104732,True,False,cw,8921228106293440.0,2292.175585510988,2968.219848182081,1800.0000000000016
80.82205295959602,11825.625574987354,0.7591261472942611,68.78178560292264,0.6338152983027037,0.5394971342865363,0.7289750973819866,0.3165590971152595,358.8821516757606,-0.606766091532966,False,True,cw,7518163979136991.0,346.7898296014274,533.8369763874994,2699.999999999969
74.75288140332052,37213.38155403307,4.736028159032529,26.162798277717503,0.1447026370625557,0.002142081900593,0.6866886779356254,0.2263082641086234,295.3301542545617,-1.6236212810813069,True,False,ccw,1.5379350171227756e+16,10104.895446113154,10484.383486114828,1800.0000000000016
71.32196615531531,13836.98058874044,3.889985575824392,42.03738517505795,0.2567354283005038,0.1162959906597774,0.8091268367801191,0.9067626369689682,144.3628792492882,1.5566778120978388,True,False,ccw,4186593815760030.0,2863.036857585142,3202.2215180629723,2999.999999999936
47.29775078739559,40245.08625716353,4.884401131869518,31.649656400739214,0.9593278566677989,0.750600223502714,0.0981290313687599,0.7463492991288081,63.79389678115443,-0.9374246480389106,True,False,cw,4.133203745957722e+16,6974.291432537319,11692.863158850105,1200.0000000000011
84.20256995949003,29062.41625076826,0.9495876495108934,56.927266442453714,0.8359858092353719,0.9938226067229176,0.0031802424454122,0.3567238982575487,294.3292927871206,-0.7283378115190442,True,False,ccw,9713946110571080.0,946.3123210760924,1639.9501410086611,1800.0000000000016
38.86617016796726,3243.7123999910023,2.5454645111037766,9.179494301409946,0.969522796086377,0.1832631561103165,0.9664738056073604,0.1999777623800858,14.080189607259609,-0.1607099929827002,True,False,cw,3210644286032782.5,403.3935500199184,491.22916141185925,3600.000000000003
23.202794047447547,37031.23392417952,3.425935624789527,70.17441003622565,0.8509699154047636,0.1062822237749232,0.6609650352067361,0.884494345183904,114.03819568006884,-1.720153820836702,False,True,cw,1.5939889340159862e+16,4815.671909749362,7547.147996085173,599.999999999934
67.69754673247984,26623.580358723648,3.251010212010679,74.53781472550867,0.7464194903268254,0.370843526075637,0.2887736041467191,0.4669812299800164,71.81062729766143,-0.4576931354406821,True,False,cw,2.253257126331596e+16,3257.699891785615,5147.942861441206,1800.0000000000016
68.28959372813124,19275.084512075777,3.047707242477641,51.273832071519806,0.1253414767333682,0.97323642755998,0.9322888240506008,0.1263458374911449,309.4440996098755,0.1944219635856519,True,False,ccw,3114079199496410.5,2527.8468211803984,3492.9115308425403,1200.0000000000011
79.21933619248766,6862.515016994567,1.2143136686170088,97.66495456784308,0.8580327786116686,0.8672800920999904,0.819927292375653,0.6996312766562162,189.5048020544873,-1.9368151372687537,False,True,ccw,4857386097037064.0,320.39068724494206,495.6072194201213,3899.99999999997
15.864013671058476,48654.80462644345,1.611296814813591,88.91199354783369,0.5716536080558964,0.2773020069591805,0.2684411837963718,0.4327036152161667,131.57688790280145,0.4672876208900289,True,False,cw,1.2442603155599236e+16,2805.111188155789,4657.653768232555,599.999999999934
26.09029964936345,47852.904302708615,1.9000060067700744,41.94809913759888,0.9863741814060772,0.4035284058353154,0.0044373572107213,0.175100837733217,323.0975448571317,-1.8529750472212625,True,False,cw,3086745976101897.0,3123.780064894664,5404.751237175614,599.999999999934
62.15127308527101,45531.64360954157,4.955957418208355,86.21033024607395,0.0916783423914646,0.8022559728497003,0.4713706047160914,0.8322030303125781,79.35469418739473,-1.059975692097352,False,True,cw,4.524172807794122e+16,10131.783692146746,13412.199888469144,1200.0000000000011
74.8747634078827,18638.685884221715,0.8897526897139233,57.04119656609586,0.2010103528379472,0.7867051084111812,0.7548444547309788,0.931989263260588,239.597966628132,1.911064066930209,True,False,ccw,1.807513020864575e+16,756.6290220110631,986.8751983375796,3000.0000000000027
77.71156796855968,31999.638907466404,4.27130482500709,37.34621190475788,0.2803222336557416,0.5399670495462522,0.7344043140170415,0.436728456938561,168.0453559126855,1.9275820046636096,True,False,ccw,1.2498327569259112e+16,6173.33109621896,8133.495556093666,2100.0000000000355
3.830982916539971,1683.517800043764,4.670339952957058,69.94676959488702,0.5577544600724357,0.3032363503640104,0.1270275313961079,0.8297494671147996,101.99366792518424,0.5099590936550498,True,False,cw,1252395048222105.0,268.89682674888945,465.7995503904153,599.999999999934
16.75314936789892,22143.830972019736,4.007696412120292,97.06647638408003,0.6567153149119175,0.0410440560403195,0.6983834739284166,0.983562697090029,246.78895004756023,-0.763814024248616,False,True,ccw,2.6845237050519868e+16,3220.526596301023,5267.225204571759,599.999999999934
50.1913021994062,40284.388164477896,0.6980676743710724,59.010685721562254,0.4926685409155219,0.903389604490474,0.216497608946528,0.668472762690953,185.84618691894624,-1.4711005110090074,True,False,ccw,3.0902938073416708e+16,1082.2757256967834,1671.9181746633712,1200.0000000000011
29.337987205433187,14380.303485171296,4.215541675890464,81.28346913569342,0.8181112945587014,0.3043706421705483,0.8173036727178368,0.9852447783868352,28.721821340244684,1.888495233378487,False,True,cw,1.7213835440502088e+16,2442.975950978874,3608.6179554102864,2400.0000000000023
33.779140287389254,20076.654680571155,4.433034631221626,98.96101270740384,0.366399630156861,0.394770469910281,0.7684595929492838,0.6392992965505265,174.52566273528527,0.6872926107042625,False,True,ccw,2.531901605497895e+16,4094.092104826143,5294.233522854804,1200.0000000000011
48.00126456473987,2416.2039033258743,3.614988197968684,13.23958343224939,0.1697333025695913,0.6384243315276265,0.6167373717129279,0.6980626617539953,143.07466531416193,1.309464578572312,False,True,ccw,1327686819574665.8,421.05512592776,519.5674722117686,6600.0000000000055
29.32527812999253,38157.5026828969,0.9106893988572416,43.782898755238726,0.8841430856297035,0.0716779683243844,0.6494786219741973,0.3057514263272688,350.6084518341712,0.9449362638101912,True,False,cw,2.459466808292855e+16,1504.972198426051,2068.062369940137,599.999999999934
42.321168492166926,27266.83790333393,2.553115054130996,15.117592462703536,0.8882092809944414,0.266756931562505,0.7810213102121838,0.5414934915335128,228.28931916038604,0.3458157298052318,True,False,ccw,2.862258529440002e+16,3124.767574212894,4140.444976482814,1200.0000000000011
66.75437114583453,31012.03401338278,2.299019099794648,13.659285327387725,0.8239449914640882,0.8277986542498357,0.1069689108209521,0.7156874249179977,92.97334368978412,1.737269122529864,True,False,cw,1.880880773165308e+16,2526.801629283368,4241.4774309083,1800.0000000000016
57.402402411828064,8817.147504540086,0.4186083348914326,89.71136173650861,0.3716231748993485,0.7432552819389802,0.1112634994102984,0.8579083954208065,27.049064209447582,-1.992390167438045,False,True,cw,1.0180556262447148e+16,135.46724608248053,219.49739800873107,3600.000000000003
89.89080990187152,32846.658635263484,4.201840908610467,85.9489378651506,0.7297748418350428,0.4802446505728929,0.7894815030789725,0.4621182618951558,348.18472585349616,-1.096707615403008,True,False,cw,5445610629222578.0,4965.48787853296,8301.584764265102,299.999999999967
58.7453865483533,26770.66226966133,0.9719231257305112,16.83245117734858,0.4649495729486415,0.501781639287591,0.7328558555740506,0.3279672421540752,137.07932590000573,0.2601762089919539,True,False,cw,9140763972023310.0,1294.7292956344747,1547.872855992429,1499.9999999999682
21.83925199945171,17191.09156079995,1.9366248946098112,25.10331647792115,0.4603240512484855,0.9126710763664854,0.5581450240474319,0.0412104190355059,231.91002454448932,1.2543519268801515,True,False,ccw,1.752515507632176e+16,1311.7675027386028,1981.715585416055,899.9999999999675
22.348276871895813,38301.63346273369,0.5086407097694097,86.80104820726145,0.6572300128238835,0.8295930551895289,0.533266954433721,0.2021825641431153,318.56491193452297,-1.802685514723668,True,False,ccw,2.424785067622525e+16,823.1289317358704,1157.2040467597344,599.999999999934
75.29109906408961,11597.532150133053,1.4673689624093076,66.14516576669646,0.1291422999352195,0.4081946596030895,0.8704408363788078,0.3456852447105515,183.2705074855941,1.94566422671626,True,False,ccw,8081551812461488.0,859.895724619214,1012.9913775427418,3300.0000000000364
14.633920060931032,13177.202813901296,2.075586647703713,32.86952140765668,0.7141674205931793,0.6020400391699654,0.295844944004469,0.6106263384668856,351.4320754912549,-0.3859997057322988,False,True,cw,1.0278916761329904e+16,965.4258002392668,1624.4268157715023,599.999999999934
88.9606608995517,2876.7435466100856,3.8595275302838505,90.4301189596319,0.4781379146265329,0.5337520658326002,0.4660589027986994,0.6345096360114411,241.72445121204396,1.3639383878703586,False,True,ccw,3548831200944371.0,385.0474505668497,660.3781258273356,6000.0000000000055
26.866789869855907,5285.370325790462,0.8184783095065873,65.22293093291884,0.3413627367057508,0.691893921639335,0.6459830372709086,0.2094005530195949,85.89814444925106,0.3566157716062723,True,False,cw,5968296725215917.0,183.09895093889463,257.3473679803456,1800.0000000000016
63.02182981631865,19372.634398212645,1.7960402512928717,46.588795007346576,0.4894150632987447,0.402088470974274,0.4754375795724178,0.536321438057167,156.80818032511877,-1.842178304416047,True,False,ccw,5768549106001693.0,1506.1280971099438,2069.259105346721,2400.0000000000023
65.02270296373423,27255.246646122265,4.606749246618231,26.50589705298077,0.7957006230131126,0.5138425030927775,0.5577962730098402,0.5340819847323292,330.554304260845,-1.428648548903761,True,False,cw,4949879849583992.0,5129.973722686143,7469.274488795986,1800.0000000000016
72.55319012633451,12887.431834095483,3.0059340454526056,69.82158392839165,0.9512913532502068,0.6362120803019053,0.068558697322638,0.5302959444755012,346.7308592566652,0.0811297124277206,True,False,cw,6573085222053489.0,1348.8379466824915,2304.2760851107414,2400.0000000000023
74.34067175859047,13612.645672505065,0.6887549988529147,99.36680473302668,0.3939402430629628,0.1255025138488801,0.8936052423498735,0.535854592302694,16.097202583735847,0.9545627144394012,True,False,cw,1.5797339117667396e+16,450.3040882570784,557.8480918420538,2400.0000000000023
44.33347407074866,7282.592536455441,2.954518603930256,89.7199449491615,0.0002095710942687,0.9753151053368816,0.9938637897017264,0.7276953398392086,42.24336656375931,-1.4965033618969206,False,True,cw,8751632773736404.0,900.5808817964818,1279.3485651416952,2999.999999999936
31.640320056917805,31799.82067168055,0.5460414119154039,40.219629200388994,0.4029231942145987,0.621663099067259,0.597467397378076,0.1037172259625204,222.2435154052812,-0.980465529016246,True,False,ccw,2.6367766839126864e+16,757.569554563033,1032.6093990396798,899.9999999999675
14.490916317948182,31397.09141444276,4.890466262919892,55.22624528800208,0.2994171936364037,0.9888542656067758,0.3430666855874732,0.7168765220569648,230.2545385789544,1.7611896007385424,True,False,ccw,2.700268810154356e+16,5438.830959198203,9140.946136248678,599.999999999934
25.845379635448708,9129.411515645566,2.29174420263701,92.38597660574769,0.5150833924268996,0.2711314786053743,0.9088939800908588,0.1536495540633567,242.0665247590219,0.9230759705621177,True,False,ccw,1.4058929779184556e+16,848.8328370137477,1245.3924363742478,1800.0000000000016
75.57639522330228,25743.441633017486,4.339642276954699,13.454018162145935,0.4326376779012333,0.7582692860240207,0.1692321287940359,0.1569952093394124,354.05767573633426,-1.59712131061428,True,False,cw,1.2668652303828652e+16,4066.686017226589,6643.384251343242,1800.0000000000016
74.14867544327129,29708.587115670984,1.1163109782101244,46.926363166483824,0.1103961085084902,0.8553258473036082,0.7247238753899792,0.6975413909104604,256.9926143619048,1.0399255232185864,True,False,ccw,3.1788542540364428e+16,1417.8586251944128,1972.3014378759297,1499.999999999968
88.54850150218675,3114.2337635065937,4.386098451705996,40.800106262408136,0.3901317566516025,0.7119502964367906,0.2227321980775536,0.9246307575418466,298.0031224303726,0.5005516688438396,False,True,ccw,1170268576314738.2,473.64706097519,813.6280799671009,5399.999999999938
45.07239878947576,29686.536950555663,1.7209684317082303,23.00072609860213,0.7738998267394805,0.1823710009112283,0.5910213088139888,0.5281838764528548,344.4039394334404,1.1135174793564309,True,False,cw,1.6508955051307602e+16,2213.008306905875,3039.0999053901023,1200.0000000000011
11.8896534840391,22163.762355981045,4.363646684557345,55.1581167054056,0.5905466564081782,0.8048306999396018,0.1815847495677549,0.4108780099613123,147.26435998211142,1.365585106750706,True,False,ccw,4412301143534713.0,3383.6615126894176,5758.915323624839,599.999999999934
25.004738160421773,7728.993606371068,0.5086226054063776,45.80643669470548,0.3813756399908825,0.7675785185798185,0.4196625732901753,0.4677078785838642,89.52896878542938,1.9173549004446688,False,True,cw,8388810617184430.0,154.9866397643045,234.04980447124177,2999.999999999936
15.754061656991412,6572.435223910786,2.5359861810357875,26.86171103958942,0.960829460063167,0.1562106764005189,0.0878670771878071,0.4325299723927784,295.9612388255481,-1.6142274191200898,False,True,ccw,3003776921485955.0,579.4216917750047,991.4672980847308,1200.0000000000011
86.50773075497716,13043.916853662748,3.277522670140615,75.36448006694812,0.9663354770600392,0.5176971775550263,0.352003566842202,0.9370003615213952,30.02820315326265,0.2006523899745373,True,False,cw,1.3970476845572202e+16,1488.8108580702274,2541.893382468416,2400.0000000000023
51.470166743171184,13763.302099492055,2.6133079450282795,79.58876436317803,0.8523076139066614,0.698690520874416,0.6879366936972224,0.2884873431660828,237.5113532040684,0.9002441719371381,True,False,ccw,1.6531367838445684e+16,1611.0463899913052,2140.592213761287,1800.0000000000016
43.80344982535177,17287.72239782631,2.5837157393173333,2.866347623981288,0.3166227746252872,0.2730175562971259,0.0118806440524378,0.4297274190784661,92.04145548658704,-1.9155526393970133,True,False,cw,1.6783995663543392e+16,1547.121012371363,2656.406013674284,1800.0000000000016
