,0,1,2,3,4,5,6,7,8,9,10,11
363916,0.4549047,6.471148,10.8512,-0.04823292,0.4065083,163.323866433844,46.4011491816663,25.88281,22.18796,20.5319,19.6673,19.03825
57413,0.4995389,5.674335,9.126045,0.2538032,0.5561121,160.212815953294,1.44752240148286,26.40092,21.63431,19.93817,19.04222,18.54282
371571,2.472306e-06,19.48141,47.67475,0.1430754,0.3950447,225.825358731764,44.1898489258566,25.41171,22.517,21.01556,19.13605,18.10337
481970,-0.000512416,235.9528,236.9921,106.1698,160.4137,249.455672623942,13.5464084721296,17.94388,17.03097,16.72136,16.59973,16.56737
304578,0.5372674,3.638988,4.127154,1.505561,1.780888,214.436177498454,37.5187183555982,21.71738,21.42678,21.10697,20.63993,20.65865
359719,0.4900233,13.46192,22.4351,0.08717271,0.9386517,116.210967933538,22.865379161079,26.29325,22.17064,20.36031,19.52629,18.96856
78575,2.341442,2.111059,3.141886,1.201095,1.552463,125.887516855465,37.8008594748783,22.2476,21.72589,21.67139,21.63266,21.22484
306699,1.872982,21.92278,21.69675,19.85772,20.26485,146.598076306442,39.4397535024951,19.30891,19.25768,19.28134,19.07103,19.08983
87795,-0.0007630892,68.86466,71.50573,24.41792,42.35362,318.674854613297,11.0376265734216,19.32873,18.37426,18.03318,17.87116,17.82521
168211,2.292375e-05,97.06914,115.6287,2.470349,23.1457,6.56201086443389,0.226429543629109,21.48722,19.02695,17.97793,17.56579,17.32827
306906,-0.0001050419,38.40049,39.3994,9.037629,20.97293,48.9408909776624,41.1587427668688,20.3847,19.20529,18.72228,18.54861,18.52452
393248,1.328419,4.825795,4.929993,2.709662,2.610109,327.065761602121,0.120936565021702,21.97942,21.70799,21.10526,20.96118,20.74998
400096,1.219133,13.38858,12.23787,8.548994,9.266816,192.758521493507,37.0645200553564,19.85482,19.93891,19.63819,19.55265,19.72618
241129,-5.10147e-05,12.88139,13.59579,3.448493,5.77755,125.758163982216,29.4375944226822,24.63466,22.98124,20.44652,19.89254,21.6986
92057,-0.0005820512,37.36153,38.48233,14.21397,26.44258,338.422152345457,12.5621259657222,19.89771,18.94113,18.61533,18.51243,18.46659
451304,0.1078197,46.19705,60.44866,5.931423,13.73678,184.728829426119,16.4350132525649,18.95661,17.4788,16.75957,16.39357,16.16054
426943,2.324422,8.879289,10.94286,5.149805,7.829024,198.453920240877,23.7156021955274,21.15871,20.58843,20.51922,20.39835,20.00231
106160,-2.30625e-05,2.750663,1.683491,0.834307,2.003406,137.237223909225,53.5106602411632,22.64548,21.96404,21.47494,21.02169,22.00473
237438,-0.000539306,25.00288,29.8837,0.6131376,7.547639,212.498460432019,52.3961565603378,22.40063,20.18566,19.3211,19.01598,18.81594
124286,-0.0001069236,185.5187,202.6776,26.74639,84.55862,242.760609160348,3.21996612516164,19.39455,17.66797,16.99784,16.77095,16.6687
492902,0.478361,11.25318,17.64486,0.08503781,0.8401703,179.648507616546,18.7892381459771,23.96541,21.69183,20.12337,19.17712,18.75917
225888,1.339069,1.304604,1.59087,1.03817,0.8061525,163.324723488573,43.5803637260748,22.11871,22.51604,21.99259,22.1567,21.89926
367761,-0.0004690385,82.26091,84.04691,41.55668,65.99679,13.0471932395369,0.724499307351654,18.88484,17.94722,17.61597,17.504,17.46629
205461,0.2256997,53.23332,68.08305,2.96563,8.908111,180.944040856435,52.5290547319688,20.79115,19.13829,17.77582,17.26336,16.96544
32420,0.3641834,21.86758,32.19488,0.4231222,2.291574,196.863218537253,67.3805798458837,22.52461,20.7473,19.02869,18.36463,18.07441
486181,3.27703,10.31773,10.37216,3.176258,7.495026,227.330559945209,11.1063588378998,21.52871,20.27814,19.97587,19.93015,19.9453
368584,1.76106,6.873794,6.613423,2.520541,4.707244,331.654179947205,0.618521535883845,21.57413,21.47523,21.23165,20.94145,21.38228
78812,0.8345436,16.72521,19.59625,11.2148,14.36877,256.332001604382,30.0766802602404,20.11153,19.81151,19.66558,19.62504,19.49999
483305,-0.0001839224,34.57717,34.81793,8.902472,19.19845,54.1618009084489,-0.60453433382115,20.16995,19.19796,18.7407,18.56613,18.49234
287712,2.438146,1.719497,1.791299,1.045014,1.885104,171.348114468317,39.7263850465602,21.86684,21.43095,21.2598,21.53432,21.84884
26585,0.5370507,12.61906,18.96879,0.03214967,0.9474879,215.165740961139,61.998476552908,24.753,22.05457,20.27183,19.2831,18.92994
371193,0.04608205,144.1682,195.3045,13.55569,36.72777,224.511983868698,23.7582080326781,19.16535,17.43797,16.53481,16.04121,15.64491
277927,-0.0001716967,77.62782,128.9022,0.3645717,6.897929,215.444673754965,53.169505148252,22.81537,20.43887,18.81047,17.75004,17.1434
123124,2.33958,3.638679,4.226133,2.722706,4.242566,186.952375709649,49.8180015532704,21.50008,20.92076,20.78143,20.92395,20.58248
277358,1.343664,3.028256,3.775556,2.649727,2.100859,203.266108275981,45.755341214312,21.47926,21.68451,21.21893,21.15789,21.64408
192630,-0.0001648404,816.063,869.0156,168.7597,414.5088,218.115720530784,44.8163477516755,17.29419,15.90261,15.38529,15.21488,15.1607
209636,0.5417664,6.937464,11.35064,0.01090094,0.4618361,219.925844695049,5.51657832509488,25.76295,22.59244,20.88346,19.73203,19.22758
280021,1.019729,3.750205,3.333303,4.842125,4.233125,250.532439330492,49.550891582565,20.75339,20.70242,20.47604,20.71882,20.56621
60009,0.3027383,22.92184,34.10527,8.536702,9.036532,144.061238381903,1.35164853105722,19.61403,19.16343,18.24498,17.88651,17.33813
91651,0.3844178,14.71407,22.63596,0.4587703,1.600627,215.24925383327,2.3148414746756,23.87411,21.08488,19.33368,18.64705,18.20077
163502,1.483614,3.413254,3.20571,1.134247,1.705606,7.68830206517066,-0.888441308889955,21.84757,21.96823,21.6378,21.4397,20.80707
149642,-7.849906e-05,226.871,289.6371,5.776838,39.28534,243.358543186394,44.8154521493106,21.21419,18.53529,17.26007,16.69571,16.34649
448984,0.0329816,66.94783,77.18946,18.75577,32.341,220.304316733318,8.53039715368152,18.42722,17.17828,16.69093,16.40631,16.23342
411617,2.594845,47.20535,54.39896,14.10372,28.24245,144.087675061401,28.9005063467762,19.85954,19.17987,18.89629,18.84152,18.63429
14562,0.7757185,3.93077,8.038328,-0.1078909,0.1074976,120.443938744765,43.5410980560505,24.69625,24.15524,21.73319,20.54933,19.9016
126232,-5.779767e-05,293.9627,321.1975,64.79318,147.2016,174.195690152041,60.0007824492482,18.73037,17.07236,16.51088,16.33457,16.28997
46649,0.7544413,12.05233,13.63983,6.86922,9.200813,165.384109496487,66.4667103911517,21.13811,20.42773,20.41529,20.32877,20.40344
250969,0.0001124741,11.00974,12.75464,0.4408753,3.68821,122.013594706034,22.4532826652517,24.69443,21.12911,21.25849,21.23247,19.66638
123020,0.3805677,17.4509,25.27749,0.4898103,1.937801,132.410570120739,38.881399436285,22.28925,20.71472,18.93413,18.32637,17.88399
251003,0.6231515,4.889659,7.469977,0.07923241,0.4456481,201.161974482733,50.5686413562115,22.85392,22.74269,21.36584,20.36691,19.70383
378974,0.3886089,20.35892,31.91363,0.5363357,1.570806,166.914811274233,21.8551078109774,23.72433,20.93551,19.09048,18.31358,17.81134
435047,-0.0002763456,113.9988,85.24638,250.523,228.9922,213.772555298257,27.4593425082306,16.37272,16.47037,16.94418,17.27373,17.60416
62831,0.05571957,34.33579,40.67569,5.351127,12.81735,123.502250308704,44.2537266485268,18.6818,17.3025,16.75414,16.40763,16.16014
479999,0.09065486,23.67892,24.68324,7.888737,11.17936,188.682337187395,16.6149037285962,19.1775,18.15586,17.67964,17.38033,17.15196
296438,1.365669,4.273349,5.086419,5.540815,3.157281,216.963851135946,41.2390836344643,21.54452,22.07069,21.52714,21.73079,21.68428
102606,0.08845814,154.7837,201.9935,11.29132,42.83836,214.203393900933,5.16566916652119,18.90545,16.97539,16.08315,15.66162,15.33148
460418,0.0001309246,5.472449,9.032953,-0.1323007,0.3739798,149.740137824088,28.834591845039,26.44625,22.72821,21.38151,20.49479,19.84294
122899,1.987865,2.753929,3.362208,2.539742,1.558231,143.357021668833,43.6531162323406,21.71022,21.57695,21.62487,21.46505,21.75194
313765,1.082343,4.729272,4.848864,3.788701,3.730442,151.89235132445,6.38975344392959,21.93994,21.68933,21.43937,21.38916,21.11702
43342,8.723455e-05,65.98738,75.3016,6.484142,23.95269,112.998561912485,36.0523983749532,21.0817,18.96631,18.17419,17.85001,17.69654
201965,3.616592e-05,37.33667,35.25795,23.37985,35.55935,125.736791182918,3.78793259370767,19.66261,18.67451,18.59987,18.57328,18.61334
361596,1.479022,0.8976553,1.018101,0.4002957,0.3929688,218.229593068424,48.3858863636318,22.2719,21.87774,21.63608,21.45915,21.02992
407968,-0.0006114659,6.227192,6.358284,3.053924,5.505374,249.816306395975,23.2903365122962,22.00263,20.7194,20.51878,20.51388,20.37073
420603,0.100232,131.3138,173.9471,10.22808,35.79712,196.212232428558,51.2337060295947,19.7443,17.73401,16.78751,16.38004,16.06021
59658,-0.0005587534,165.8368,175.9072,29.77431,81.0364,134.374632817343,55.8861384026056,19.06909,17.67764,17.12305,16.90525,16.80796
453276,0.2873738,22.64368,32.14737,0.8226196,3.017199,187.935496137594,46.5928974160798,23.48138,19.7942,18.22034,17.66243,17.27201
427055,0.5186617,8.547606,14.17796,-0.1315026,0.5431764,150.194073294343,34.2239523651636,21.83403,21.78194,20.22126,19.38038,18.9104
92625,0.0008839448,12.75647,15.37701,0.6485549,4.607676,175.291016142422,5.72390026484463,22.69892,20.87769,20.15718,19.9986,19.68595
150691,-0.001153926,56.51471,59.45176,25.28666,39.49356,323.979335653534,10.7599167900018,19.11067,18.17916,17.8959,17.77041,17.76202
295835,0.1180221,72.62363,105.683,4.481692,16.54857,164.962662402051,12.7787491093738,19.7745,17.83418,16.83391,16.35076,16.09048
358022,0.5984222,6.108417,9.403002,0.08045819,0.4566098,192.30395866129,50.2345528550885,23.20143,22.53231,20.88924,19.85809,19.27977
140721,0.5352989,8.091834,13.81295,0.05288735,0.6028241,149.950385598665,5.89319696546985,24.81401,22.1274,20.38885,19.35971,18.93884
170707,0.07118206,127.0748,126.6541,59.41021,57.28471,160.245017388029,58.2842898538901,17.92719,17.54763,17.30286,16.78436,16.84094
475479,0.001016642,456.1495,507.1996,78.95451,213.8702,182.04632800365,18.9073589218031,17.92162,16.57695,16.0164,15.79395,15.67553
199843,0.1248987,33.78013,41.093,4.371736,10.84425,225.225857320667,39.3717647046334,19.66575,18.27184,17.5192,17.15577,16.88281
71326,2.528286,3.668326,4.15019,2.315656,3.166355,204.494933617794,59.5733720035913,21.50225,21.16633,20.98936,20.7961,20.60908
90277,0.4534623,13.79548,20.50246,0.1740568,1.311214,213.97414229665,60.1746019090265,23.26413,21.39355,19.73689,18.92236,18.5379
364721,6.173949e-05,132.0665,133.4734,48.11517,83.24931,137.098951441546,31.9415758845447,18.73016,17.57892,17.2438,17.11386,17.09665
241934,9.415915e-05,257.412,312.5903,8.216193,59.12484,153.875844033104,6.75876528288261,20.70746,18.38566,17.14079,16.84081,16.64752
414334,0.5500547,9.00311,13.01012,0.7601331,1.526567,224.089220533138,16.054968744378,22.07312,21.49935,20.43515,19.73438,19.45687
184873,0.0001629112,15.76966,30.58764,0.09298476,0.9731913,92.0202976555632,0.595950134055863,23.81562,21.87916,20.3465,19.11954,18.37844
208300,-4.952467e-05,778.1531,827.0253,146.6856,396.7857,216.531877197506,55.0369438776192,17.4333,16.00949,15.4711,15.28695,15.2333
393969,2.14978,2.391623,4.524295,1.883822,2.169758,20.0423834496084,-0.541227338577747,21.53632,21.2568,21.3254,21.15958,20.67175
486691,-0.0009320693,16.2448,18.91535,0.9895185,4.816119,9.81056015182776,0.444092588814823,22.38653,20.65429,19.72387,19.33967,19.07782
118698,0.4973418,11.30862,16.30401,3.42591,4.198332,253.536873856745,37.568044368368,22.04429,20.97878,20.27032,19.44629,19.05956
133597,0.09997696,25.88761,32.06107,2.820395,8.644364,341.553261516697,12.692823160907,19.59343,18.33791,17.58995,17.16953,16.91986
404009,-0.0001553289,576.3694,623.4384,104.5977,282.1462,232.055300152977,40.0364692987192,17.85579,16.34203,15.78479,15.58729,15.50809
386918,0.1633134,67.493,92.5871,5.017477,14.00734,223.193975040691,8.72620408221332,21.21411,19.0535,17.84628,17.36732,16.98031
473831,-0.0001227914,81.55099,83.64821,21.84259,46.10089,216.482461938887,29.1492249946526,19.48087,18.27516,17.86804,17.72712,17.65236
233692,-8.628042e-05,1618.622,1673.448,335.6753,903.5218,214.99250210926,55.2067141220148,16.57211,15.11984,14.58802,14.41397,14.3796
142473,0.0001357837,23.53658,54.83863,-0.4249068,-0.2255569,143.759202323946,52.5820425990634,25.19107,22.4095,20.89478,18.92629,17.83978
486972,0.0001176317,0.5751533,0.1874211,1.344669,1.355751,19.111328938863,22.0991273466818,22.22107,21.7582,21.7354,21.79057,21.69325
467444,-0.0006354362,270.5202,291.081,50.41389,124.4598,16.518900868968,1.10103392727013,18.49146,17.2454,16.66677,16.44528,16.31001
449454,-0.0001631607,29.34567,26.47157,16.39849,31.88575,251.630615356364,21.8568499964128,19.07044,18.68068,18.72641,18.81791,18.89154
347091,0.1306294,29.48662,35.7061,3.315458,9.001949,157.710139517695,10.8581292236075,19.8204,18.43798,17.75585,17.38935,17.17017
355692,-1.893506e-05,25.51201,48.75483,0.1684583,1.510904,33.9301176395286,-0.291566829618614,24.02883,21.78205,20.32742,18.92453,18.15433
252727,0.398908,9.775685,17.68217,0.1179332,0.7361435,145.44099672112,44.1914163300914,25.44056,21.94058,19.79582,18.93216,18.36563
169979,0.6272374,12.04951,14.25782,1.59522,3.261721,215.728270248079,50.9122089991104,20.99479,20.66042,19.80134,19.09242,18.82324
285037,0.3531508,21.63211,30.91306,0.5623807,2.371936,245.801695626897,21.0901958643359,25.50333,21.05915,19.25056,18.55733,18.18782
1248,4.665652e-05,302.8975,482.353,8.147642,35.06263,183.584014083722,-1.14918235684905,21.11124,18.39139,16.96526,16.07603,15.57653
93774,-0.0002353655,109.2131,111.3739,52.45045,77.06481,312.406817354313,-5.17215779686027,18.62703,17.76753,17.46767,17.36782,17.2991
302369,0.4890438,52.67303,53.3422,36.6295,40.34611,215.275149270661,38.9229946977213,18.94414,18.57516,18.66493,18.33232,18.1747
248558,1.301597,3.383811,2.978894,2.387641,2.285569,180.706145559498,46.776754910676,21.45884,21.55805,21.19838,21.24079,21.4427
274029,-4.952062e-05,10.09635,17.60504,0.3923812,1.406412,205.599303176715,40.062022233393,23.19565,21.658,20.32257,19.27164,18.64492
409736,1.404248,13.09062,12.60779,5.058112,7.13705,142.925209465613,25.8086950573761,20.50899,20.161,19.90837,19.79078,19.91543
188525,-0.000455862,25.22768,25.16488,10.79556,16.3563,126.552818382184,32.2870094428273,20.39892,19.38363,19.07509,18.90647,18.89735
5188,0.7621472,8.844138,10.44099,6.928872,9.546779,145.106743423422,59.2002302156694,20.27127,19.95697,19.93487,19.84841,19.9084
304225,-0.001307826,6.282902,6.551048,1.47817,3.601731,249.013546610078,34.1005156512653,22.00721,21.05025,20.78401,22.03333,21.02515
381785,0.7777236,3.423342,4.525074,2.095659,3.201798,156.109381410291,35.323526214059,21.40336,21.16311,20.82989,21.01935,20.9678
4889,0.0002077983,62.41838,67.50205,8.493708,31.07363,129.286212217568,0.614384613400133,20.30441,18.94789,18.39395,18.19279,18.10992
208009,2.099859,15.963,20.72545,13.72295,10.92542,4.59359631160163,35.1829725026139,19.71212,19.54356,19.38251,19.25791,19.05715
232333,0.09699246,5.078863,5.500782,1.754074,3.01227,198.949381336937,47.7758127272671,21.58063,21.07653,20.93628,20.67174,20.51604
439560,0.7835845,5.276402,7.896287,3.172745,4.329144,355.336053721693,32.8227534443624,21.8168,20.96642,20.97585,20.77375,20.39183
435947,-9.818554e-05,274.3949,269.8286,79.27167,168.9686,192.679968187022,38.7715991183094,18.0796,16.88583,16.49763,16.77594,16.32817
6801,0.5625672,9.216347,14.49507,0.5308424,1.034371,235.773975574277,0.0757589972148081,22.61814,22.25178,20.64622,19.64874,19.19873
116036,0.6771289,4.044445,6.27353,0.1503655,0.5339243,155.332037051143,46.3098725357038,23.33355,22.60542,21.42052,20.67534,19.87296
54262,1.27889,23.97986,21.91144,14.53116,17.31033,25.8480996441702,12.8879076397883,20.5098,20.22493,19.74554,19.69921,19.96587
440006,0.4468934,15.85079,22.24845,0.2017952,1.39562,216.611408222747,9.59727314577964,24.91144,21.47108,19.43384,18.7501,18.28624
206856,0.0002013597,5.786267,12.27115,0.03797266,0.2829111,145.781417890944,36.9760444489453,25.63665,23.73901,22.34448,20.81535,19.70918
5743,0.2618826,46.79031,66.88873,1.252294,4.691185,146.781509132049,0.737964294087599,22.44071,18.99598,17.3108,16.67969,16.2261
335946,-0.0001747055,30.48313,37.08833,0.7858661,5.345972,215.605921176004,57.4141246539291,22.5277,20.57701,19.25269,18.75672,18.41623
263465,0.3918993,17.0365,24.55085,0.4147662,1.87423,151.319604850569,48.5537543052279,23.76863,21.26017,19.4311,18.7934,18.32804
187509,0.2829278,57.01019,74.96428,2.722761,7.863345,183.395955634993,51.8763486315165,24.26947,19.15632,17.58364,16.99042,16.68934
499189,0.6129868,9.117694,14.65085,-0.02778425,0.591428,154.634744442918,35.9589525053883,25.76091,21.96477,20.66331,19.43027,18.81655
469555,-9.405806e-06,909.9321,927.063,277.9279,562.8903,36.9465995400064,-1.01503842522107,16.29004,15.39835,15.14559,15.02938,15.0283
47237,0.06270602,53.24149,67.36378,6.289563,17.01838,154.626575848144,-1.12725878358604,19.21529,17.64811,16.90863,16.5253,16.20021
402689,0.1862476,17.43396,20.65719,1.910357,4.044725,327.678187653505,-0.622074572800105,20.74062,19.57758,18.68844,18.21637,17.92946
243268,-0.0001620637,33.37374,85.84103,-0.6188858,1.397437,70.371003129552,26.5276103552427,24.81946,22.54951,20.53988,18.90661,17.95963
255530,7.47524e-05,47.94006,50.34798,5.174996,22.47893,50.3544694956595,-0.652386838376983,20.53751,19.03189,18.44564,18.19793,18.10762
426009,0.6035596,5.864435,9.964567,-0.06223451,0.3719392,220.048725857521,15.5484189979464,24.54588,22.88167,20.94028,19.63565,18.98994
133025,0.6094933,5.318097,7.807221,0.1974051,0.7184318,191.280753358583,58.8216196509118,22.19946,21.65506,20.55731,19.79672,19.52761
387980,2.915897,21.19609,23.55371,7.692633,15.98151,255.434654404789,28.7095127313519,20.6293,19.31146,19.11384,19.14753,19.01219
289383,3.092133,3.521681,3.254284,0.8962342,2.83245,0.588346210987538,27.7362138716795,22.65028,21.37396,21.0517,21.18271,20.94551
333554,0.0001757839,46.18649,77.63396,0.6340567,3.994428,5.91076119984814,1.03161004000354,23.21779,20.76541,19.3929,18.30065,17.71417
352733,9.6442e-05,6.233848,4.593884,6.343678,11.54746,346.019219564579,-1.250754228403,19.87721,19.6565,20.02611,20.11069,20.37153
401532,1.062034,55.83994,55.03204,37.66581,42.49521,14.5329824669879,1.09763975074667,18.51875,18.27703,18.03092,17.99597,17.99263
403128,1.566704,1.233942,0.4256677,0.3450488,0.5301588,136.595214721513,16.7205806522955,22.47837,21.82393,21.81359,21.93872,22.4055
467298,2.02867,7.645413,8.935375,7.487139,7.686098,187.225378066552,24.2499699521575,20.60438,20.11532,19.92726,19.83961,19.66047
477666,0.5775054,8.99524,13.97553,0.1632249,0.9292242,177.388159718191,36.764255638118,25.61738,21.97324,20.62704,19.68448,19.51479
182870,0.3717051,6.361265,7.492463,2.402354,3.112954,153.570785562612,52.1020665048813,21.40747,20.9237,20.29848,20.14743,19.81742
109258,1.764691,7.367002,8.016811,4.939361,5.322045,262.544233652586,58.7409445059339,20.55091,20.49537,20.46824,20.16072,20.21081
15193,0.7977223,2.867329,4.226489,1.071548,1.931069,230.889069010216,0.167221216426357,21.88912,21.45612,21.31124,21.33357,20.63008
379005,1.584118,11.97163,11.11715,11.39797,9.507941,231.310363681056,39.7768718152169,21.04129,20.78008,20.68957,20.37616,20.69316
204785,-0.0005607479,106.9678,113.3056,32.13986,57.82759,158.260974187169,55.1723756339494,18.95131,18.04317,17.61747,17.43698,17.33034
304525,0.5916514,4.570441,7.594044,0.0005701201,0.3612319,27.3064389377986,-0.765636748668661,24.53856,21.94562,20.80961,19.59067,19.08711
88479,2.055895,2.234702,3.73706,2.551788,1.954523,214.519403341506,59.7489793075851,21.42032,21.50116,21.49619,21.33706,20.99732
368105,0.5925184,8.187782,13.19372,-0.1621625,0.6019676,247.720310624607,34.2771547177495,23.61766,22.38157,20.88009,19.77584,19.35829
427848,-0.0004384667,37.46847,36.34306,13.37241,27.4929,219.664507836103,36.6082550185417,19.83744,18.92109,18.59265,18.47755,18.46984
380492,0.5626351,8.559428,13.23394,0.01457905,0.6242209,166.150604792402,11.9931694173577,23.05327,22.21502,20.91135,19.8524,19.1603
313918,0.3039319,15.91902,26.81897,1.048113,2.110202,216.485331316204,50.3485166403076,22.35562,20.05021,18.56653,17.89894,17.42445
416345,0.5577974,6.453414,10.75329,0.1506968,0.6082757,218.657563964732,48.6762100089199,23.1642,23.01101,21.20639,20.20631,19.73186
268091,-0.0004078543,448.6811,457.4735,124.012,260.2984,252.161999863979,32.6248416945346,17.63717,16.41641,15.99165,15.86078,15.80032
382064,2.3387,1.659557,1.718131,1.453332,2.252592,199.636070797962,29.1861808658923,22.29562,21.62044,21.48064,21.42337,21.02209
245084,1.627379,2.913594,3.053669,2.380955,2.558235,40.8408982185235,-1.13672022358404,21.74886,21.63741,21.37484,21.1822,20.54379
107709,0.6168963,6.213752,11.16467,-0.04080109,0.3115715,126.63823058411,33.767557544311,24.84651,23.61345,21.43019,20.27659,19.85391
59114,0.4435431,13.9803,16.61201,6.008292,7.157516,132.802464424261,46.5568263272137,20.91829,20.3174,19.81716,19.55657,19.24492
274380,0.9304982,4.500492,6.387944,3.429648,3.086554,220.110978420194,35.6327755134164,20.60083,20.38211,20.22448,20.20771,19.83931
228039,0.5779503,5.595535,8.950784,0.2032327,0.4657604,175.576452709331,8.70045308625418,25.03749,22.76045,21.22112,20.10344,19.53702
57880,-3.697168e-05,986.9866,983.8759,367.8898,666.1934,110.270417695491,30.6053391477572,16.27345,15.15318,15.02191,14.84111,14.8216
363872,2.091045,6.932649,9.488409,10.00573,5.865537,177.037564836539,40.8725199753614,20.72615,20.59158,20.63977,20.34656,20.12437
316040,0.0001169665,139.5888,210.1726,2.68247,15.63402,220.804279376264,38.1661209669024,21.66361,19.40357,18.06199,17.15862,16.63615
210687,0.5317761,8.339523,12.90014,-0.09176451,0.7018048,160.997080127311,39.8182511378611,24.98496,22.47343,20.87506,19.83285,19.61175
336753,2.948917,8.293039,12.18608,0.0962484,3.945272,142.129565548609,32.1605923744467,23.64696,20.99099,20.71533,20.11619,19.61909
200447,-0.0002825825,535.4766,542.4651,190.9803,347.5753,202.805168315654,54.1820691348451,17.23691,16.19617,15.82862,15.6928,15.64864
164888,-5.840289e-05,54.22807,74.87917,0.9841709,7.387756,9.33813858138808,0.371175362082178,23.61813,20.32658,18.87094,18.15779,17.7668
112272,0.0007126178,5.757172,5.661178,1.963459,4.461556,135.806819921811,-2.23244077103572,23.4819,20.99486,20.74609,20.57061,20.19667
418739,0.4716564,14.23261,20.67151,0.0148267,1.342032,185.517290640062,41.7007091449014,24.7567,21.69571,20.02455,19.2002,18.79659
313471,1.555162,2.090217,1.386394,1.626426,1.293538,201.555065758614,42.8237915448919,21.44762,21.18552,20.90652,20.75072,20.78817
144827,0.0001933352,11.89466,15.22383,0.4472397,3.024562,132.514534096422,49.5927259964847,23.36049,21.36898,20.34509,19.91954,19.67606
198466,1.484113,29.60361,23.71244,25.8875,15.32051,149.074888202878,40.0364956542949,19.28467,19.2555,18.88665,18.6916,18.82964
110034,2.573811,5.431149,6.627568,2.96463,4.447745,186.005623177203,64.569783945764,21.8402,20.71723,20.52386,20.40924,20.39
239087,0.4708521,11.48357,17.79925,0.06649598,1.012836,193.462777855631,11.7951873087147,22.56352,22.02898,20.07745,19.20064,18.7685
295670,0.4386724,8.20403,13.29257,0.2036712,0.7685167,31.1013337133799,-0.631422159894891,25.14579,21.38097,19.89025,19.11606,18.70967
45501,0.5551089,13.50058,13.52303,7.345567,8.624208,209.704509442227,64.2176103954372,20.88103,20.46238,20.12819,19.75893,19.70903
153422,2.465115,3.505607,3.861563,1.950448,2.737285,232.822719065187,52.4731867425327,24.53025,21.71094,21.75007,21.79969,21.92013
332183,0.1968219,68.73183,90.07687,3.294864,11.37808,261.662369568963,56.8352143224809,21.15762,18.90418,17.54728,17.01935,16.66708
236066,0.07211488,2.236145,2.53309,1.341048,1.750814,216.72594504948,35.6104522618256,22.08202,21.55821,21.49962,21.07471,20.84451
488613,1.176013,18.11541,17.79404,11.61656,13.10699,151.869694379329,26.3138578052014,19.76141,19.68353,19.41646,19.4184,19.36981
268799,0.6763288,7.664423,8.638153,4.915661,5.850859,215.25015222142,53.3609873649227,21.26905,20.71152,20.49557,20.23751,20.2969
131350,1.532796,10.20614,9.824313,10.90821,9.291501,256.512921539172,33.6533339365326,21.54909,21.33607,21.01804,20.75113,21.05406
88851,0.1302285,52.57544,63.77855,8.483326,17.59759,10.9000413855869,13.9133638438519,19.48273,18.18077,17.37968,16.96191,16.63205
7744,0.0001349071,30.40791,48.63332,0.3936947,3.678817,27.6753509765275,14.3003183990828,23.09698,21.07326,19.55495,18.69673,18.16642
286069,2.151819,4.871181,6.351943,3.698434,3.668741,211.255661697896,11.533574759924,21.788,21.44964,21.24923,21.20945,20.97282
419107,1.986025,9.636898,11.45406,4.92291,4.213176,118.830740860865,22.3722303559347,21.50618,21.22287,20.71793,20.3419,20.55332
255641,0.06687964,169.5767,218.295,12.59217,47.79397,180.217725033446,52.0144989372802,18.97006,17.18879,16.31965,15.91074,15.60053
56330,0.2356135,67.17873,74.05559,24.57007,28.78441,199.686905227985,59.7505912090756,19.80251,19.2233,18.46289,18.14173,17.95809
206675,0.0001631864,257.9253,273.0577,59.46473,136.3912,158.368424292318,54.6887801994986,18.17718,16.99339,16.55422,16.38118,16.33572
438676,2.15905,6.981772,9.852538,4.821852,5.106501,203.970411482528,35.8497238255108,21.2123,20.8514,20.78141,20.58806,20.43724
56151,1.594088,9.150559,9.257467,5.006258,6.078624,120.965817310633,38.9298984958441,21.28744,20.85716,20.71761,20.36222,20.39813
291096,-9.51008e-05,3.388102,9.851919,-0.05749835,0.07078669,144.717873434022,10.4021033427605,24.2817,24.18785,23.47463,21.25205,20.05348
125421,0.06457274,57.50874,70.50201,5.789549,17.86308,229.068012346618,40.9003260565358,19.6735,18.29555,17.64121,17.24339,16.97331
284532,1.172901,3.629043,3.508102,2.322786,2.859496,9.73562030951916,0.962283490400822,21.77962,21.69761,21.25014,21.31355,21.27841
312002,0.01175152,70.52229,85.13194,18.87742,33.23,217.290739522182,31.7987037835768,16.8814,15.69425,15.15007,14.8726,14.67225
243900,-1.384644e-05,327.3745,613.2342,3.526646,22.22216,209.304114417445,41.681010978796,21.55863,19.13219,17.58993,16.21766,15.46302
50362,0.3767819,13.30856,19.18524,0.3638894,1.610816,120.206954031095,43.1458203391314,23.52302,21.65329,19.83266,19.14524,18.91506
211053,1.629147,2.594563,2.7456,1.459578,1.774145,166.252935234835,46.9399880864214,22.53601,22.24194,22.08319,21.77356,21.63425
136940,0.2880099,22.91905,30.31139,0.6748376,3.205483,152.759421810289,56.6480851276726,23.47629,19.86272,18.34224,17.77351,17.46131
144318,0.5011209,11.51053,17.67078,0.1606079,1.053578,154.950302427227,8.00885743326375,22.46717,21.39255,19.73405,18.85156,18.50399
11122,5.972649e-05,1826.863,1971.539,206.1345,871.7762,55.6896777084569,-6.37913241439468,16.71885,15.06814,14.49185,14.32737,14.27632
