,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
748,0.0003311902,235.6168,205.4688,273.4987,352.2993,236.391385875887,0.406450801877677,16.82059,15.93739,16.15878,16.3464,16.47652,1.479267,1.468929,1.429782,1.28339,1.235989
413013,-0.0001588671,7.165335,17.51838,0.1080008,0.4059205,251.020047339441,30.471074493613,23.33643,23.27948,21.87108,20.17801,19.13441,1.022205,2.970204,1.406795,1.127714,1.110052
409093,-6.061279e-05,63.7944,68.06979,12.90907,31.16277,111.49724627442,38.9605648824387,19.92803,18.71154,18.19667,17.97978,17.89563,1.310256,1.474113,1.195495,1.190704,1.168514
384500,0.000328673,2.294705,1.999903,1.19235,2.424468,188.078495459668,15.6962470204715,22.57841,21.45648,21.45677,21.60711,21.75658,2.774314,0.9849123,1.118744,0.6473083,2.138237
307698,1.170448,1.190917,1.780231,0.2900084,0.2752895,16.5376187669857,-0.392019617479156,23.45705,22.68081,22.52754,21.99186,20.90066,1.576393,1.47143,1.433259,2.422889,4.007524
41579,0.3535344,8.957005,12.89645,0.5836688,1.334874,175.513411036763,66.8317594842283,22.81835,21.36644,19.9046,19.14719,18.66081,0.01711547,2.970089,2.736417,2.694865,3.136829
219758,0.4802505,10.28536,15.71963,0.00163295,0.9915279,152.855481249017,52.0794335851045,22.89618,21.69329,19.94098,19.11996,18.56824,18.0199,2.970546,3.374911,4.365962,4.953759
206692,6.31654e-05,64.46078,67.94785,9.516551,32.39043,340.499416650518,14.6589126151863,20.15566,18.69381,18.14702,17.93094,17.67141,4.257625,1.337344,1.232779,1.159671,1.200663
116058,1.87124,1.412529,1.466659,0.9267398,0.8593453,168.764800498898,53.467452281329,21.09465,21.02311,21.14563,20.83141,20.81275,1.389699,1.338663,0.9981074,1.009906,0.761747
152565,-0.0001834165,249.0309,256.5608,56.31968,139.8951,149.479307267034,52.8736139237041,18.25859,17.07579,16.64147,16.49785,16.43963,1.482479,1.808117,1.2107,1.236048,1.275486
302235,-0.000219394,45.08891,78.91883,2.920528,12.98764,175.418108865697,38.4787825284964,24.63467,19.93666,19.19527,18.14814,20.05278,2.969965,1.141501,1.171386,1.542959,1.086881
203673,0.05514418,99.45917,120.73,8.955908,31.64261,258.957607097624,27.6986938545231,20.04705,18.26965,17.41858,17.02472,16.71487,4.967546,2.86477,2.691886,2.479579,2.506809
72587,0.02600579,16.16553,18.41783,7.001211,9.540211,162.15162612895,-0.235979229392317,19.19701,18.03834,17.77592,17.56154,17.62932,18.01718,8.308351,7.826275,7.028356,6.811484
43330,0.5227738,10.67787,16.74121,0.7136059,1.533498,232.082673561099,56.5875796611567,23.58147,21.79342,20.39477,19.55139,19.12892,0.6977975,2.522105,1.705148,1.653787,3.39332
71823,0.3400878,23.50908,35.51121,-0.5230539,1.45569,168.666400662566,3.83548464630999,22.20277,20.25249,18.62249,17.96683,17.57751,1.187284,2.970124,3.991599,3.710613,4.110693
151020,0.0003668633,203.4265,203.5793,80.76937,134.8857,171.304984026759,51.9127025681817,18.05038,17.11134,16.82055,16.73179,16.71729,1.431906,1.181359,1.257611,1.05235,1.055012
264023,-0.0006675926,45.92386,47.15408,11.7401,25.99726,254.373111188342,21.6698891078706,21.63313,19.05673,18.60622,18.41639,19.36671,0.8825883,1.343718,1.201966,1.348468,0.7627829
152544,0.3086989,13.82995,20.32207,8.868282,8.932528,157.451624142401,50.3628073448073,20.30873,20.01439,19.65398,19.57971,19.0639,1.50146,1.568492,1.486909,1.671596,1.673181
104679,-0.0001771672,210.8703,280.7875,5.740929,33.84122,139.556190351972,44.7263485916697,21.24863,18.67971,17.36959,16.64399,16.37475,4.080811,1.646782,1.433642,1.202611,1.407819
318440,2.360771,6.67591,7.566286,4.495118,7.557825,231.684790531301,9.48726346908188,20.31954,19.53687,19.47967,19.46552,19.3331,1.229181,1.275328,1.082218,1.024392,3.814491
15248,-8.118905e-05,124.5164,131.7949,26.78551,65.66536,182.772108375617,-0.53332020965156,19.33401,17.93156,17.38781,17.16611,17.06658,1.476823,1.23856,1.199963,1.136956,1.127972
436862,-3.002159e-05,28.2625,27.98937,12.85741,23.1475,187.26706500343,9.41762207046625,19.94604,18.76894,18.50876,18.42018,18.36717,1.695591,1.474793,1.348102,1.342386,1.243167
121353,1.003536,29.42063,31.35096,25.79861,23.22719,120.995673043935,31.4361960406189,19.9903,19.46086,19.1088,19.14064,19.03201,1.507477,1.069774,1.027507,0.9552441,2.591294
28195,0.4629832,3.458636,4.405645,0.6398696,1.015607,121.643795230972,47.4471110377044,22.73551,22.4922,21.77646,21.4861,21.39964,0.9309512,1.200407,1.020965,1.172471,1.032433
149335,2.371247,9.310776,11.7151,3.782879,6.368297,168.413364757166,49.49955020363,21.37483,20.26818,19.87601,19.77207,19.45338,2.962007,1.429859,1.291241,1.450818,1.323251
317026,1.021463,20.205,19.66825,13.31879,14.03319,137.82831294107,32.6531564330968,20.30864,20.28439,19.92676,20.10385,19.98749,2.018695,2.093599,1.783029,2.090005,1.28543
290434,0.06379781,268.7029,349.7665,18.709,74.71813,164.782629187171,45.5419124875304,18.0147,16.066,15.17036,14.76487,14.44978,16.18219,14.42469,13.80133,13.38956,13.03014
89917,0.5953105,10.01159,14.45825,0.9204983,1.787914,139.373077527789,3.37641851831749,21.61979,20.92179,19.92216,19.18145,18.75585,7.358148,2.703586,2.775096,2.629903,3.289345
130148,0.0381365,38.08793,42.02977,15.26224,23.06479,225.613254177967,54.3183641803248,18.89977,17.76709,17.46098,17.25854,17.12132,5.377634,5.746959,6.050076,6.090142,7.010907
46295,0.329149,19.51717,27.03762,0.6612053,2.599984,131.376859860359,3.43925712256544,22.32288,20.81039,19.02712,18.432,18.10075,0.849546,3.326375,3.941056,4.104956,3.235464
84467,0.5896302,7.057819,11.35536,0.0346145,0.6568835,39.7936265987782,-0.915744835237459,24.4589,22.03035,20.89431,19.94889,19.28633,11.30464,2.970336,1.813078,2.166702,3.862474
117644,-0.0004516286,29.73236,28.87171,12.22572,19.81612,252.884933156996,39.4589214355413,20.26935,19.22673,18.84773,18.81258,18.73841,6.137152,1.345625,1.275382,1.234365,1.054992
150100,-0.0002393109,50.17205,50.83643,23.68863,34.7385,129.471249560926,37.559554837398,19.86998,18.67678,18.39132,18.27204,18.23985,1.184742,1.100426,0.9991825,0.8924359,0.9987255
426918,2.089034e-06,164.248,175.9249,24.96988,78.02119,238.443452896264,26.229951111324,19.15805,17.67731,17.11072,16.9156,16.79248,1.153152,1.051599,1.107327,1.18421,0.880295
317286,2.074786,1.61324,2.196661,1.470482,1.037916,116.710922587682,49.8243048055538,22.16796,22.09342,21.89489,21.75024,21.35863,1.214958,1.321451,2.200644,0.9763794,1.436531
436659,1.256097,2.10732,2.173681,2.604223,2.147753,18.9729153099777,1.33158559936713,21.44607,21.59068,21.26311,21.21914,20.71831,2.825802,1.391558,1.273023,1.109334,1.81735
141154,0.5729645,5.226869,8.201312,-0.01508807,0.3853582,238.326864894714,43.9717138497364,25.10137,22.6591,21.00525,20.00938,19.14838,2.970362,7.359342,2.990932,2.325346,2.816359
400737,0.1666033,21.99496,32.89338,1.670243,3.638264,331.302063638171,0.0529250835792052,22.76166,20.15877,18.95602,18.35454,17.90218,1.066349,3.581915,4.000365,3.770149,3.34623
427772,0.2315282,36.84629,41.58192,12.32271,12.99293,231.245528174812,19.9419698202397,19.85076,19.38373,18.67154,18.24809,17.97154,1.718462,2.118069,2.305749,2.383972,2.626271
86849,-1.207407e-05,307.6067,316.6663,92.92068,186.3497,136.25421342953,52.4466082515021,17.83669,16.80633,16.42209,16.28967,16.2504,1.739319,1.805051,1.392135,1.32228,1.456164
22938,0.4671456,10.79007,16.46949,0.1616806,1.077924,195.065177094754,66.3820670534054,22.20408,21.50611,19.9791,19.13878,18.78734,2.969971,2.969642,3.141985,3.789401,3.687899
244214,0.1776171,85.67208,119.0437,4.983093,15.64826,144.407215093313,11.9954747974057,20.45989,18.64395,17.37444,16.82693,16.40482,27.92698,5.141571,4.732818,3.826586,3.714306
137318,0.2627602,47.49508,69.42817,2.258825,7.242101,120.015663419724,6.13299124827631,20.59128,19.1622,17.83135,17.26226,16.91068,4.288825,3.806395,3.896797,3.795807,3.752348
188268,2.641687,3.463974,4.554684,1.29489,1.925735,131.781304933746,32.3987159715662,22.78609,22.05278,21.69281,21.64546,20.89589,18.01682,1.964631,1.474831,3.529269,2.133305
183161,0.1645865,22.59861,28.52979,3.203683,7.92928,167.614991550399,52.2660082196429,22.08191,20.10441,19.34055,19.01747,18.78572,3.265473,1.479169,1.444165,1.498707,1.422838
308659,0.05766195,64.53925,72.15518,13.12327,28.14859,217.201011335604,10.303079778924,18.4537,17.40639,16.7661,16.57707,16.463,5.18682,5.904099,5.951386,5.478721,4.807286
425444,-0.0003083381,104.762,109.8975,44.59409,73.43624,208.01086369232,35.4514604480075,18.78788,17.84416,17.59153,17.49285,17.52524,1.216354,1.304778,1.217715,1.134554,1.081983
422655,0.2680095,32.4521,46.18082,0.650893,4.067489,359.239106994126,29.8619494835155,21.33275,19.42595,17.9069,17.33744,16.95154,2.841989,5.046427,7.856262,6.393165,8.916335
12130,1.547958,4.305441,4.724161,1.466402,2.687394,117.212281260263,42.7240816646422,22.24646,21.76288,21.62908,21.2444,20.56577,1.031344,1.632793,1.378903,1.022134,0.7931213
66138,0.1044244,85.02275,119.0111,6.122285,19.3294,198.770127998605,3.07638276758561,19.47611,17.81174,16.89186,16.40667,16.03384,8.567369,8.645195,7.562807,6.904217,6.138964
354497,0.1109482,78.49802,97.55432,12.04243,25.67953,124.319733793143,16.5059119624846,19.27356,17.82528,17.0974,16.68826,16.4578,4.467752,4.166688,4.366301,4.184984,3.979522
210807,2.793861,0.9613023,0.9991942,0.3282034,0.7152526,221.598835013927,46.9758104221357,23.65547,21.92029,21.79886,21.81357,21.70259,7.358495,0.9932858,1.271108,0.7904094,4.552819
107847,0.02084353,22.03968,25.97141,9.144117,12.91412,232.170668306884,1.37768110032574,18.74448,17.5526,17.21784,17.11681,17.04693,9.722385,11.78309,10.86617,10.90531,9.32855
274790,0.1285444,168.076,218.0769,11.50916,43.99167,124.334285932263,6.71966869820576,19.0513,17.12776,16.19712,15.80788,15.47649,7.135744,7.149509,6.762498,6.639853,6.369902
216365,0.1916855,44.3684,54.40813,6.140699,12.00974,207.196483810727,43.7824725589362,19.74216,18.4781,17.57508,17.11322,16.84466,6.02128,6.295058,6.170465,5.980897,5.871538
404125,0.5561429,5.708758,8.852259,-0.1072529,0.3760858,185.849243965943,29.948675572581,22.68858,21.92168,20.34155,19.35053,18.94553,2.970187,68.33381,2.571784,3.235635,3.069849
104862,0.0005412871,5.874812,5.816477,2.061989,3.887695,131.065274657891,1.74980671572633,22.12837,20.84009,20.59988,20.55944,20.47089,2.089685,1.597532,1.212161,1.319983,2.021743
5325,0.0004940524,71.62302,75.96671,13.42154,36.04395,160.711627480957,-0.0821702398646458,19.96657,18.59311,18.06337,17.88887,17.78053,1.359717,1.308943,1.147289,1.048261,1.186852
147789,0.450364,8.71599,13.0635,-0.215149,0.6827551,127.988623404274,31.3805432467463,25.3973,22.28612,20.43753,19.62669,19.43062,0.08896575,11.30802,2.453447,2.13953,3.103931
374236,-0.0003493035,394.9667,423.7749,69.89674,189.0957,251.879294819547,24.0335046743816,18.22289,16.74748,16.1897,15.98157,15.88662,1.433135,1.308926,1.303183,1.181827,1.118446
202306,1.302341,4.562007,4.649921,4.116277,4.10298,188.111889284606,47.5204683994456,20.75173,20.68112,20.50084,20.51373,20.79308,1.882963,2.14639,1.640202,3.441942,1.433127
16995,0.0002530822,16.33943,34.23465,0.2007954,0.8620824,88.1798436455689,-0.902416238520443,25.56436,22.24114,20.59087,19.3651,18.60643,2.970198,0.9752919,1.207832,1.096396,1.034036
198821,2.003566,9.834382,11.82146,9.773335,8.071488,214.622932549604,53.0355046669825,20.65025,20.4131,20.3506,20.22585,19.83687,1.651164,1.338098,1.596511,1.366616,1.129653
22937,-0.0004345075,4.83772,10.05849,0.184021,0.2357131,19.6200549004586,14.890636984526,24.41713,23.92356,22.10135,20.6199,19.64355,0.717625,2.969749,1.253193,1.638658,4.284224
176257,0.6971396,3.756549,7.130084,-0.2529293,0.01275148,219.601068778514,-2.32067288674636,25.13671,23.17192,21.86581,20.74513,20.18208,0.2749304,2.969921,2.969942,3.687333,1.635231
229785,0.2048289,62.54079,81.49436,2.577693,10.74303,129.026239443405,6.28230150323156,20.87147,18.69992,17.33252,16.83525,16.4787,2.349824,4.634467,7.883188,7.075779,4.228615
235027,0.9361812,4.749361,7.9983,0.1712953,0.5838897,176.997604870399,12.5839170086369,22.53891,23.18534,21.28574,20.04903,19.67898,0.1022454,0.7282131,2.005727,7.980547,3.731346
334120,0.277799,22.67959,35.76062,0.4395822,2.539305,178.528856841776,12.9874866290605,22.16906,19.9086,18.45906,17.81662,17.37403,2.971499,2.970098,4.349754,4.013577,4.386899
364884,-0.0004067775,104.0353,106.3666,23.38293,62.82565,353.103073209766,1.18234586825165,18.72323,17.8736,17.57628,17.46934,17.4256,1.484611,1.662756,1.174512,1.239185,18.47693
118379,1.641766,7.550723,9.28815,3.203155,4.757199,186.54841346598,57.8734308805585,20.96796,20.5645,20.42207,19.97791,19.75729,1.434126,1.484179,1.526211,1.392014,7.361202
316215,2.128319,11.72705,15.41129,6.556088,7.457915,226.10527964664,27.7812819867863,21.21817,20.71263,20.48857,20.24696,19.7431,1.304014,1.072604,0.9742256,0.9870809,0.9478692
173,0.03981317,21.29895,24.1679,9.514331,14.29705,161.740891339265,-0.979873710242681,18.53678,17.96047,17.373,17.21301,17.18247,7.036617,6.706186,6.939452,6.85042,6.930939
139670,0.0001409431,90.12196,105.2275,3.934558,29.85886,151.343744572791,47.1832819150516,20.67264,18.90354,18.10108,17.81753,17.66255,2.925243,1.415259,1.206278,1.147087,1.261059
335589,-1.6469e-05,735.694,804.912,109.5498,344.9787,358.943737424929,35.5661930039752,17.60657,16.1204,15.53732,15.33659,15.23097,1.933414,1.506551,1.539669,1.489367,1.374091
16974,0.2095893,41.29989,44.0346,14.34302,16.15994,179.295847068225,2.58345793154753,19.12087,18.49054,17.87453,17.47464,17.32115,3.648313,4.657772,4.378396,11.77222,4.384557
364308,0.1453475,60.84562,77.30052,3.932003,15.27366,156.822788679392,29.0348999888328,20.56468,18.55471,17.54469,17.12127,16.79217,18.02043,4.545148,4.003665,3.93944,4.031148
194302,1.005336,17.5592,20.62709,14.82857,13.42751,136.284670703963,56.6994888599608,20.08087,19.61065,19.27917,19.35884,19.20325,1.050154,1.364679,1.105182,1.093983,1.469771
7450,2.235601,14.42224,17.2538,6.382312,10.57787,247.123789552068,46.3879758725017,20.4815,20.1165,20.0723,20.05833,19.81382,1.187929,1.291275,1.135509,1.166619,2.959146
96544,2.283192e-05,6.724837,13.02562,-0.01093561,0.4873371,243.122880200216,48.8794553652001,25.164,22.57356,20.8787,19.6087,18.90113,2.970055,1.400074,3.357687,3.023301,2.961655
94987,-0.0006965599,65.30584,68.82235,20.83361,34.76577,204.171802399001,67.207051661472,19.55823,18.68341,18.1868,17.99929,17.89308,1.814702,1.590667,1.56961,1.412795,1.360278
351924,-0.0006615573,206.4813,227.1933,50.55141,98.64126,256.102347663931,28.3283819109295,18.68382,17.48203,16.93627,16.6751,16.53392,1.197006,1.103117,1.143105,1.008017,1.012952
426090,1.678065,9.497334,10.32276,1.424392,4.218299,121.414404925052,34.0832126119689,21.20514,20.52681,20.08913,19.64647,19.48467,1.049318,1.118549,1.103961,1.031865,0.856845
294882,1.513533,9.833592,9.293446,8.722886,7.872449,203.44615585354,39.8953462464111,20.4396,20.39043,20.30905,20.18461,20.18047,4.008542,1.430865,1.20297,1.046134,1.315808
93990,-0.0002895535,47.84869,46.94543,9.458075,24.56903,355.609012327166,-10.9696878936074,20.24494,18.90509,18.43667,18.25035,18.18509,1.588128,1.722667,1.406315,1.340156,1.8545
391067,1.79046,18.87053,16.6926,11.14262,14.00681,189.516425814366,33.7378212523201,19.5418,19.29952,19.30781,19.07208,19.1837,1.447971,1.338797,1.121017,1.067599,5.957723
234491,0.0001146079,7.606254,17.29213,0.01948413,0.3721332,148.999424470393,37.2980478540322,23.77464,23.02861,22.06678,20.19368,19.4143,4.584624,7.361696,1.966514,1.479919,5.02917
58638,1.752445,28.70148,26.19422,21.02065,23.43247,350.756234265675,-10.1606930949916,19.53585,19.30758,19.32081,19.08577,19.11805,1.97522,1.829468,1.645928,1.621513,1.631504
172739,0.6039055,6.282333,9.435966,0.6145702,0.9608552,230.580029396734,9.36738652987929,22.45488,21.60354,20.35257,19.49447,19.10454,2.970155,2.248292,3.144759,4.770182,5.046735
168301,1.461095,4.789772,5.03166,6.492063,3.30604,140.093346764735,36.7907333627657,20.92486,21.03492,20.78539,20.6877,20.47559,1.972125,1.569857,1.678897,1.154004,1.272789
47598,0.4426977,4.605659,7.238024,0.1593926,0.5350466,117.138601457561,44.552780821213,26.55075,22.65351,21.16252,20.14875,19.51643,7.358979,2.970213,1.675172,2.19946,2.896354
55306,-0.0003009172,914.1387,900.1276,517.5189,806.8288,336.497365665453,13.6490489952335,16.5172,15.27976,15.11397,15.69721,15.11231,1.123426,1.127666,1.064298,1.349938,0.9786839
390687,-0.0007551602,7.870991,8.339245,0.8999249,3.469287,242.225283153927,22.4314292725198,23.95641,21.16435,20.51482,20.32726,20.19963,0.1210959,1.362817,1.535741,1.391549,2.416996
316454,0.3893454,21.26806,33.21943,2.951035,2.244657,18.6233433109624,0.010204023592944,22.50191,20.34527,18.89352,18.18721,17.66322,1.243953,3.81322,4.306158,4.211319,4.805172
359945,0.8199418,5.961107,10.71319,0.1794477,0.4310289,215.226270066322,48.4911622137025,24.1415,24.04403,21.84986,20.54111,19.7851,1.049868,2.97034,1.434089,3.238258,1.087379
264194,2.14224,6.008928,7.863837,5.58485,5.272182,216.185876372975,36.3752958038656,20.63609,20.41658,20.35101,20.22608,19.96992,1.265706,1.249426,1.183123,1.091463,0.9855341
147564,0.0002353081,455.7046,480.7597,99.74403,264.0874,55.2616153128693,-0.193468225468431,17.77333,16.47187,16.03388,15.87275,15.80388,1.54298,1.4917,1.073045,1.375045,1.336709
230691,1.741369,4.463492,4.86517,1.638862,2.296061,176.440207552276,43.1461483418528,22.1186,21.90969,21.45531,21.06475,20.80354,7.359065,1.417831,1.065576,1.400049,1.266997
247820,-0.000349083,294.3612,293.269,122.9814,200.8382,199.181852971489,40.0509942195378,17.67389,16.67249,16.34691,16.20568,16.15032,1.456961,1.49603,1.37988,1.231755,1.215868
61508,-0.0007094902,185.1719,203.6328,40.75159,96.78972,127.244712258326,51.1999159242484,18.3717,17.41171,17.02871,16.84759,16.8052,2.008456,2.066233,1.928938,1.834095,1.819645
415709,0.2952563,35.52847,61.21568,31.86393,28.77204,124.988672567419,10.6185179390263,18.81772,18.67885,18.45929,18.41244,17.94141,1.394592,1.487678,1.738465,1.996822,1.498263
51311,3.031046e-06,179.7455,189.6769,32.49709,88.58308,144.993734312986,62.454078250675,19.06805,17.58343,17.00881,16.80363,16.70732,1.316456,1.265141,1.083539,1.02231,1.082532
361001,1.625544,2.502209,3.348769,0.6034902,0.975256,179.976464292531,39.792678820469,22.42638,22.00926,21.87718,21.38847,20.85388,2.485197,1.673085,1.622385,1.371851,1.495057
40420,0.05402648,52.01469,62.03291,10.74975,21.54031,219.245066298629,63.3316221938087,18.4298,17.07857,16.51274,16.22109,15.95575,7.480156,6.681439,6.627014,6.317737,6.494579
34866,1.380099,6.299231,5.798912,8.357416,6.310222,122.743744256166,46.8878784858095,20.95399,20.72365,20.32628,20.29753,20.26934,1.476208,1.628731,1.554875,1.574784,1.826978
343383,0.5591816,10.85969,17.37267,-0.05595655,0.7298864,137.565156284002,21.7588738042901,24.71017,22.96042,20.62291,19.43736,18.90699,2.971052,2.970375,4.515959,3.242412,5.058108
304001,0.6582243,3.712383,5.991824,-0.07417082,0.2100757,201.359057997788,46.3282267961952,26.03835,23.2255,21.70221,20.67476,19.97779,2.970658,2.970054,1.749018,2.096713,2.429833
53426,2.592781,3.180264,3.953206,2.218378,2.724704,221.909614942073,58.0891493404424,21.94569,21.43586,21.33004,21.24486,21.3399,1.667875,1.654112,1.623687,1.843752,7.359088
146303,7.149533e-05,9.183382,31.94976,-0.2579767,0.09674549,358.957663600115,0.661198403415034,24.62621,23.74059,22.43847,20.09499,18.89988,2.970197,2.969784,0.7337379,0.9759782,1.1043
428398,2.624108,2.361564,3.207029,1.631779,2.389339,144.620947094529,31.5424960420403,22.32762,21.26758,21.26059,21.36025,20.6632,3.381149,1.348444,1.977828,1.270949,1.295262
234216,2.176724,2.713865,3.363161,1.531369,2.203189,249.167108623784,30.7814050637719,21.40697,20.90193,20.84866,20.79487,20.7006,4.042795,1.598173,1.433922,1.170641,1.251535
239565,-7.571707e-05,31.09566,32.27697,12.77666,20.48124,170.526192330209,39.6388044806316,20.07948,19.21552,18.89731,18.79762,18.76768,2.079744,1.547411,1.537881,1.617099,1.494736
313516,0.6907818,8.127769,9.952987,2.811428,4.736312,207.15811738899,37.2262399823875,22.18841,21.32582,21.08213,20.68752,20.50198,1.525312,1.227501,1.205178,1.48667,1.171646
250201,1.727363,2.479658,2.439911,1.757381,1.904848,187.23754968349,42.7945887871256,21.94888,21.89876,22.04666,21.52186,22.00004,1.296327,1.54291,1.54972,1.197531,4.584906
152810,4.773748e-05,23.74365,54.41951,0.01709692,0.4866822,181.000230804912,51.8815128642688,25.58718,22.43607,20.85453,19.0767,18.03676,2.969882,1.43635,1.398145,1.335966,1.524751
160715,1.764039,8.72565,8.302401,5.331778,6.577599,186.104433866934,54.548948055702,20.74428,20.60913,20.72162,20.47027,20.36026,1.486559,1.365008,0.9713099,1.092409,1.74649
29719,-0.0007921135,55.29796,57.77973,19.23197,34.66796,15.1291127226414,14.9204916426629,19.38072,18.44947,18.06144,17.89034,17.85504,1.433568,1.3805,1.215959,1.137057,1.221188
361058,1.204822,1.838489,2.482013,0.7817336,1.070417,19.8199533172362,26.2475122899681,22.50754,22.37505,22.05535,22.1666,22.11189,2.102087,2.164936,1.245553,2.970791,0.7205984
196417,2.164429,5.852363,8.94475,1.821105,3.062939,179.556774519301,15.4006008411143,21.47791,20.96268,20.66409,20.24369,19.87442,1.444775,1.429419,1.35395,0.9095247,0.928977
166363,-0.0002663535,20.94724,40.88607,0.3292995,1.302012,89.805622396447,0.623069397636307,22.77799,22.2242,20.36471,19.14446,18.45026,0.8657194,1.049778,1.13408,1.192904,1.374532
276706,-3.960466e-05,6.73285,16.85513,0.2563829,0.3375061,127.051555904861,28.2106141974093,24.52102,24.32236,21.99265,20.34439,19.21718,4.584403,2.970403,1.48119,4.43595,2.694504
122518,0.4667059,6.918282,9.370628,1.389353,2.07748,132.124299608359,43.9486558228735,22.49643,21.13421,20.7277,20.24468,19.71464,0.9787533,1.584579,1.381182,1.588275,0.9215565
186716,0.9418783,1.607617,2.218253,0.9543944,0.9470477,139.282006083744,48.7395792637602,21.92062,21.95154,21.76596,21.94451,21.37848,1.295974,2.486918,3.228758,0.8813608,0.6317444
21875,0.5658562,8.072781,10.5411,0.5371872,1.431499,161.300020644433,64.3213072458242,22.27718,22.04669,20.7327,19.94599,19.83133,7.35958,1.533939,1.720702,2.050398,1.344091
143988,8.871349e-05,515.659,735.5822,13.0723,79.7726,147.054848342475,44.0924779007951,20.3606,17.72635,16.32223,15.63621,15.26806,1.658092,1.565314,1.342273,1.221178,1.365503
56307,0.0002033229,7.946747,15.40034,0.2098994,0.3985361,35.6260326431193,-8.53860142704883,22.83027,22.0781,20.52592,19.41578,18.76416,18.02279,2.970224,3.899524,3.153777,2.594898
298964,1.579453,15.25285,15.02861,10.45169,11.56167,204.314470569292,10.2114273597924,19.35929,19.14291,19.13513,19.01658,19.00185,1.567934,1.478516,1.189164,1.142875,1.148554
130861,0.1792045,57.17001,53.46625,26.90859,25.26212,221.444536347283,43.2740114882613,19.07663,18.79611,18.36256,18.00178,18.02125,1.563115,1.400985,1.463697,1.499311,1.850096
93714,1.781889,1.95787,1.866127,1.163147,1.438376,220.123559806107,58.4052684392769,21.82859,21.8555,21.92158,21.68392,21.33767,1.930468,1.512762,1.354246,1.561348,3.064539
209738,-0.000686309,140.8058,146.473,31.65276,78.81779,152.123330915261,48.2469686575102,18.20335,17.31486,16.97375,16.83752,16.82224,1.361146,1.299484,1.205113,1.158415,1.178405
393896,0.2746992,33.1797,46.06061,0.6769376,4.317274,195.000516167561,23.8439436781967,21.73419,19.88487,18.39237,17.80157,17.42438,2.970157,3.411719,2.861194,3.119654,2.884887
82712,0.1752474,39.82631,60.4303,2.711784,7.167285,179.849951273816,1.33814171707156,21.30473,19.17442,17.97804,17.38138,17.00168,1.828431,5.859178,5.874814,5.543144,5.49171
71105,0.5425417,7.641523,11.7751,0.4605296,1.156802,199.887054147223,5.54434831284167,22.5059,22.01392,20.55802,19.76948,19.37712,1.512725,2.352753,3.390596,2.735158,3.308574
289967,1.863941,3.787497,4.069572,1.914796,2.689906,190.285253155905,36.3529922128976,21.52949,21.45926,21.3892,20.98869,20.56292,3.254652,1.868631,1.477966,1.184276,7.359877
72286,0.2072118,59.21785,79.5649,3.776915,10.30383,168.608221177111,1.50029379299006,21.31495,18.91341,17.57942,17.08337,16.73887,5.409213,5.533022,5.41933,5.50177,5.274364
97642,0.3771898,29.55884,46.29448,0.2399598,2.389228,41.2668887550109,-0.0852882648332114,23.70039,20.60513,18.70994,18.06149,17.65983,0.7187237,4.74101,3.909792,4.338016,6.156332
371032,5.737658e-05,205.2754,229.4713,31.42184,93.17069,222.218308793221,23.3094273687713,18.91701,17.50303,16.91224,16.68393,16.57839,1.305549,1.314113,1.11921,1.089503,1.240783
421682,0.3328557,27.11808,38.49028,0.9963121,2.786657,145.696126483712,12.491109994809,22.62579,20.39812,18.55271,17.98172,17.67431,1.435479,4.128839,5.317562,5.166705,2.763403
275483,-0.0006125814,1021.977,1066.85,192.0352,494.2846,240.147275251312,38.6250455539524,16.91681,15.71234,15.23569,15.03251,14.96496,1.49548,1.536036,1.23033,1.073194,1.251015
349804,0.08009234,81.06686,104.9475,6.669841,23.54483,209.77818081663,39.6562550455764,20.32274,18.29833,17.40289,16.99331,16.707,3.698861,3.356649,3.229786,3.413288,3.363526
338075,0.4817477,15.66554,23.57432,-0.03628399,1.357622,156.168707083598,11.7180478221226,24.42861,21.4489,19.77398,18.90058,18.48865,0.3602391,43.76488,3.045071,2.554767,3.875894
323095,0.007237943,134.7091,151.18,50.52905,78.02197,217.968672454021,8.93301533787687,16.53881,15.4455,14.99684,14.78765,14.62,17.7297,14.78132,14.41221,13.81635,13.56602
247823,-7.044288e-05,27.5513,66.67838,-0.06098244,0.4766737,220.48932192436,36.2303250397181,25.4814,22.2433,20.63532,18.78088,17.74375,2.970665,1.232063,1.487795,1.297361,1.238266
33016,0.4894852,12.00739,18.66889,0.08659249,1.637384,160.230334815976,2.44593187581244,23.6387,21.02189,19.84424,19.10911,18.79669,0.2346739,2.55983,2.548294,2.664869,3.954077
232132,-8.093384e-06,34.73827,37.40784,7.437867,19.21209,223.553072566584,8.63970821261637,20.57849,19.2503,18.85589,18.68091,18.6212,1.66164,1.610123,1.259301,1.207626,1.302808
343765,-0.0001107211,472.5541,516.3881,51.89845,214.4221,17.0607781560827,-1.13067096490418,18.16419,16.62066,16.01986,15.80982,15.72813,1.377892,1.184766,1.015667,0.9528909,0.990636
308971,0.07428741,43.78555,50.48663,5.785221,15.91597,205.252170209459,33.3558560190116,18.4651,17.02733,16.38849,16.04673,15.88479,8.248349,8.299938,8.420366,8.417059,8.592963
