,i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,phaseAmplitude,t_char,rBLR,FHWM,label
66568,70.25715195754263,41399.95837802045,4.150188493603696,7.79627529688211,0.2074380071641608,0.7588320940479989,0.9957855539914546,0.5576787620571613,271.47318074115987,0.9627482066157644,2.879661948610635e+16,8442.589057718973,10220.983238334624,1199.9999999999343,singlePeak
22973,80.0,500.0,0.05,100.0,1.0,0.5,0.5,0.0,180.0,0.0,208154136757021.5,0.9098694757826088,1.4864715734181628,29700.0,singlePeak
53064,56.59963976195339,48049.26285018696,0.2541622922134484,76.48910639204912,0.8584138027042983,0.4762890968472826,0.3899190665094664,0.6207245758367705,129.32107571703546,-1.4726602356823544,8203723940106104.0,480.4312044345284,726.6265224258799,1200.0000000000011,singlePeak
117057,7.5175916956169075,8400.720037724306,3.2915772550966693,63.076214118125925,0.117408143637869,0.8918497592817153,0.1068444220642012,0.5760517311865436,87.7073231439761,-0.5267763429945567,7805454038771610.0,948.4631822327352,1638.6238739717442,599.999999999934,singlePeak
81652,79.7401318209703,30705.04220264668,0.1076519853417262,37.69786169944957,0.9441861431979136,0.5886977777704535,0.9484680306000164,0.257050448307749,204.7361238684328,1.9423923916400043,2.10204727368203e+16,127.57489396768618,196.62970962028228,1800.0000000000016,singlePeak
46559,42.795915886369286,47101.61547776948,4.689923829043468,37.93168127063044,0.4707300289265568,0.3697710706037381,0.3234899533362667,0.8933831172636086,214.2565671812352,-0.1796941151717535,4.9810225307936776e+16,8670.619122771574,13139.513916169102,1200.0000000000011,doublePeak
23215,80.0,500.0,2.525,2.0,0.0,1.0,0.5,1.0,0.0,-2.0,440907815598453.25,43.74836852124971,75.09194513232978,17699.99999999998,doublePeak
125282,56.89092485359168,42011.73428801106,4.586107164016701,61.96181379251199,0.5136630861266279,0.1683821051209413,0.7278797538560198,0.480430978080492,117.82677182915111,1.219873159861261,2.036466261122756e+16,9465.211078962608,11461.20081421179,1200.0000000000011,singlePeak
2977,10.0,500.0,2.525,100.0,1.0,0.0,1.0,0.0,180.0,0.0,513977077640178.4,44.62777712775331,75.18570655920759,2400.0000000000023,singlePeak
27829,80.0,25250.0,2.525,2.0,0.5,0.0,0.0,0.0,180.0,2.0,1.5596805798765996e+16,2187.9794225952987,3792.8892133711247,1800.0000000000016,singlePeak
72651,82.46555554801589,45430.90847926927,1.5538138982355758,54.99721186897947,0.4288016781710039,0.5831129129282624,0.2960980624889826,0.8632357195867851,101.65283910750416,0.5571214391536814,2.6834502895605804e+16,2565.104293600661,4196.567069208995,1200.0000000000011,singlePeak
41,10.0,500.0,0.05,2.0,0.0,0.0,1.0,1.0,180.0,0.0,512309401632528.0,0.8855310076530073,1.486878473064802,2999.999999999936,singlePeak
10402,45.0,500.0,2.525,100.0,1.0,0.0,0.5,1.0,360.0,0.0,443103958718937.1,49.82442705440256,75.11069301955816,29700.0,singlePeak
123605,75.42703051267783,16010.15151445834,4.56294428825985,24.753494642818417,0.4514837609354364,0.4768639214479757,0.0438339561693859,0.4612963758096523,352.00311483510023,1.6808313418145135,7420502106946710.0,2548.4102283287248,4346.727001897855,2400.0000000000023,singlePeak
71561,65.79067128141736,17126.765194814467,3.90274620698414,46.00387604792965,0.3555771774117322,0.3435121723711482,0.9092629194307223,0.1305114611096807,8.72301879933644,1.784215021863535,1.3399753182584018e+16,3605.383384782221,3977.86049562004,2699.999999999969,singlePeak
17300,45.0,50000.0,0.05,2.0,1.0,0.5,1.0,1.0,180.0,-2.0,3.653520821088936e+16,111.48788912917028,148.70085818944463,1200.0000000000011,singlePeak
15851,45.0,25250.0,5.0,51.0,0.0,0.0,0.5,1.0,180.0,2.0,2.722889575822628e+16,5914.3346535485125,7513.017043808558,2400.0000000000023,singlePeak
76344,37.056564905970525,40356.52754495537,3.250256663443835,39.15439500796247,0.2352181782989855,0.3529264129814322,0.44878835321939,0.2419368589056594,37.07114829798391,0.463170130236783,5.190439576435873e+16,6201.858285536025,7802.027585673337,899.9999999999675,singlePeak
46639,31.817427371324005,15079.792203248731,0.4962188653104564,27.464778414200293,0.3712013744180762,0.9466485501958486,0.8144242926026856,0.3241000141578644,257.9368527242355,-0.376429174336033,1.5252637916154682e+16,327.7569298687571,445.2176160056898,1200.0000000000011,singlePeak
95349,43.52580865960065,35835.219254648015,1.9934483458473096,29.33286149383532,0.3645021893450887,0.4363999440853927,0.7712621942884554,0.938392332971667,70.13731864731187,-1.7846805227804068,4.457864449304954e+16,3364.9582102421136,4247.310984385312,1200.0000000000011,doublePeak
9311,45.0,500.0,2.525,2.0,1.0,0.0,0.5,0.5,360.0,0.0,415196425334221.06,51.43742009947636,75.09580404483614,12599.999999999944,doublePeak
12835,45.0,25250.0,0.05,51.0,0.5,0.0,0.5,0.5,360.0,0.0,2.3153409467017376e+16,56.30058752317868,75.08796638638366,1200.0000000000011,singlePeak
9621,45.0,500.0,2.525,51.0,0.0,1.0,1.0,0.0,360.0,-2.0,382741040999916.1,43.32625679490827,75.10659851555228,10199.999999999942,doublePeak
30760,80.0,25250.0,5.0,100.0,1.0,1.0,0.5,1.0,360.0,2.0,1.2727292394248276e+16,4587.296125918414,7507.944123750815,1800.0000000000016,singlePeak
137783,36.15228978834386,6187.344293094037,0.5494048961986772,47.854450646100695,0.3989979864991503,0.6369543367252511,0.4230232019782483,0.9494439133395116,281.10691593402794,-1.70680443103445,5339135682918500.0,134.28708439357118,202.02863968164667,2999.999999999936,doublePeak
6109,10.0,25250.0,2.525,51.0,0.5,1.0,0.0,1.0,180.0,-2.0,1.6919050868196412e+16,2187.491037085898,3792.042591089653,599.999999999934,singlePeak
4872,10.0,25250.0,0.05,2.0,0.5,1.0,0.5,1.0,360.0,0.0,1.758228424369611e+16,44.001377997495055,75.0875546489763,599.999999999934,singlePeak
1049,10.0,500.0,0.05,100.0,0.0,0.0,0.5,1.0,360.0,0.0,653914333258833.5,0.8706775321418067,1.4851262971015509,2999.999999999936,doublePeak
38405,49.49270046198015,31450.26458993429,4.753960067712158,81.59725932563256,0.0043976490695704,0.7021123597528746,0.4416347514332271,0.3070229944004269,329.86534407732364,-1.180074527751641,7727134007870157.0,6075.13419981252,8892.633294273546,600.0000000000006,singlePeak
42006,40.09654297742717,26044.27403415184,1.4838863280639074,16.326207888148122,0.7978455541221591,0.9727382286820764,0.1806605027266745,0.1097214641531676,339.3287882869581,-1.820712399428104,4555701202534749.0,1468.4461082857888,2298.3892427918427,1200.0000000000011,singlePeak
34126,80.0,50000.0,5.0,2.0,0.5,0.0,0.5,1.0,360.0,2.0,3.0126068261639896e+16,9590.466446607676,14872.488051071768,1200.0000000000011,singlePeak
139050,35.412954582927654,48640.29262435596,1.0550095383780025,30.55665056424098,0.1900172127925993,0.2250339155631744,0.6714463983897927,0.536886289136148,295.66282796979675,-1.6173410902771217,3.122580125367996e+16,2353.667735745579,3050.0284039314643,1200.0000000000011,singlePeak
41111,88.65001133210122,2877.763674812601,1.7344666129895807,14.625448843766202,0.8307660245609809,0.7108448330611744,0.1158528312052428,0.6212783342978054,282.46300487012047,0.1015605718147112,1627827406320583.0,171.32673954276652,296.65071723943754,5399.999999999938,doublePeak
126254,15.047405928751257,2280.653738348979,4.020757234573513,16.610594885381605,0.1427137049132532,0.2634982279944176,0.223661541169477,0.9303171193778836,281.2082138907658,-0.8943468186141841,1998236300733315.5,319.81296144737206,544.8663041063531,1800.0000000000016,doublePeak
86915,53.72933650469772,42520.02107489408,1.14761554674888,85.9961775496074,0.7376340979636654,0.0088817515684544,0.2442845794169111,0.4962111371528412,174.33343087875093,0.4741790695809711,3.1894227815571384e+16,1861.6761003670745,2903.4002472990987,1200.0000000000011,singlePeak
99316,20.91072722334992,47366.36360761627,4.369803530500611,33.98184220731798,0.3655579968236099,0.8496620565687748,0.2704353345397772,0.2774944808325188,94.3267643884224,-1.3875816790968063,4.033904096719847e+16,7877.451882647838,12307.826128927556,599.999999999934,singlePeak
54938,47.28662542140054,19621.32483161493,4.208512767026526,6.318713546624482,0.6682105819822036,0.5901981927932249,0.937770062939252,0.0191029283209241,260.4606039723813,-0.1731383523246159,1.6513460435405654e+16,4202.447284123837,4911.391521229785,1800.0000000000016,singlePeak
76642,78.77508972467857,15052.76399283138,4.765306928316764,63.44529900120074,0.0297150800951712,0.1985388051345156,0.3657340473438909,0.1033008384529154,66.48735603501939,1.012342591555235,1.982945368254875e+16,3196.3681915115794,4266.241780165247,2099.9999999999686,singlePeak
18634,45.0,50000.0,2.525,2.0,0.5,0.5,0.0,0.0,360.0,0.0,1.814676744506396e+16,4331.904465027945,7509.824072444463,599.999999999934,singlePeak
99564,45.08765396537669,49498.84074152202,3.866235182556647,96.3454931609162,0.3809471631591067,0.003196690478917,0.8837935753848173,0.3705029135549785,198.76984011875905,1.2183903835977317,5.473164119101443e+16,9313.253658582096,11387.26505762666,1200.0000000000011,singlePeak
87867,47.42287834189048,18565.002765174853,2.46145632535166,99.74342656009463,0.8316286664876076,0.6395910979994721,0.3738799689557126,0.1263901649587175,219.6487507565741,-1.5851840411304194,1.6306537885623532e+16,1876.8400989899264,2719.94523754118,1800.0000000000016,singlePeak
127695,32.1152081457755,47532.79914421633,2.433790524357745,71.18680108427539,0.8357464918306489,0.2901834110662892,0.4094421787487866,0.6317796989297298,171.56066638671567,-1.3362618668875328,2.8659573472481988e+16,4477.010623092574,6876.078202695698,599.999999999934,doublePeak
88882,20.619730555631502,45288.867147425175,4.892547066378233,63.640739184511055,0.1919574487647058,0.6424536330549667,0.7345483402557308,0.7370066112206325,166.93054365989025,-0.4170485516710847,3.065361608742517e+16,8612.278358793146,13177.686102954309,599.999999999934,doublePeak
8430,45.0,500.0,0.05,51.0,1.0,1.0,1.0,1.0,0.0,2.0,346227796599802.94,1.115639345354158,1.4880697522998898,14999.999999999947,doublePeak
80305,50.28635857477376,26137.023851053764,3.959973523132301,2.7402246574444,0.1170075893274513,0.5679956689670961,0.6711461902646254,0.4947055303499774,37.946384224591895,-1.8832317068448297,2.8122214616718016e+16,4762.166811647599,6156.718996386443,1800.0000000000016,singlePeak
139166,16.136256953170236,15720.82771497355,2.3367634754515327,28.082514255136672,0.0156484781839504,0.2872303437714638,0.4015446989433733,0.1815965883724611,17.98742808988383,-1.47563157643801,1.651716582727784e+16,1441.7045317439154,2183.513148637125,599.999999999934,doublePeak
112268,52.60155498704163,29802.158639410987,4.702681321506446,4.523080840072568,0.0506127531778641,0.1757449870249557,0.2166122058395778,0.1119853034843832,138.3907041777411,0.5823123141111433,8251111160446638.0,6545.163218028891,8335.409796164677,1499.9999999999682,singlePeak
13962,45.0,25250.0,2.525,2.0,0.5,0.5,1.0,0.0,0.0,2.0,1.9651972343855924e+16,2916.747291941397,3792.204692725101,1499.9999999999682,singlePeak
62002,82.61379167706059,40700.70604157982,2.471275090349932,50.27439754849285,0.1852680311291712,0.8989660507345795,0.8281657336653232,0.2613075512547744,55.48607446187705,1.1366770381597815,6.10538616125228e+16,4025.102781230024,5978.703546374355,2099.9999999999686,singlePeak
141630,10.796197736963697,26955.98902956085,0.0958565955458201,61.74439062596657,0.6722950531983986,0.3070236541966639,0.9780103999345516,0.7991457302364336,283.268114234527,1.05494999053318,1.1818357634755344e+16,92.60377699697678,153.72361431230195,599.999999999934,singlePeak
45656,11.025037621257024,743.8769878755081,1.590554972182027,61.43759845058592,0.0122675227588289,0.2391362701101854,0.3680857666966781,0.1529370835433177,295.00071624134154,0.2565771366352236,704710178698596.9,44.35583103369994,70.24392882420861,2400.0000000000023,doublePeak
74312,81.4968465998915,20705.220034315444,3.577883582255684,48.955059715607405,0.2262777575603044,0.1256410407488187,0.9678588741185,0.5977768744897938,116.84564957698372,0.6679444164298558,8184479481130594.0,3599.5266239288912,4406.688069985609,1800.0000000000016,singlePeak
117649,32.14965867330626,26969.8092899342,2.410531293660335,29.32223154175845,0.5343744051826087,0.5364369492664023,0.2906751467357547,0.4906959459687622,205.1595937105426,0.3983321714307952,3.1910218375558336e+16,2515.8975138032056,3867.686495179649,1200.0000000000011,doublePeak
113658,88.6293817833649,47814.5775219514,4.329039725848907,16.176643582389755,0.7167303775127803,0.7282063873311818,0.0175798664278569,0.8341750564991194,179.8851698837436,-1.943025468053425,2.8516271546945884e+16,7067.940560049025,12289.002942253244,1200.0000000000011,singlePeak
36206,38.94157980579154,30900.42353742788,0.8333484862340107,37.871754106450304,0.908241943783331,0.2129772458615526,0.9308612517491196,0.0978649456772253,7.846640766967687,1.9860915940268016,2.3474409066549024e+16,1267.4074670780474,1532.533137795193,1200.0000000000011,singlePeak
40506,32.6588369539477,37998.84063071023,1.889056925867028,41.788079196108434,0.7446980987314799,0.6397778880016528,0.4698053735892648,0.6116231879057139,297.6310040527755,0.0001879612666715,2.0048639058902708e+16,2857.524992296414,4267.240718107537,599.999999999934,singlePeak
44418,81.27343392582888,36121.27227772543,1.6024627868180803,84.6932204461285,0.2824487365596434,0.5713261706294903,0.7416285558902108,0.4767755285550381,107.59118086019213,1.6422730481801555,1.965171798745445e+16,2445.6088859492384,3443.7607543763256,1800.0000000000016,singlePeak
21444,45.0,50000.0,5.0,100.0,1.0,0.5,0.5,0.0,360.0,0.0,2.9209646505575344e+16,10670.960805126706,14878.459372193733,599.999999999934,singlePeak
17479,45.0,50000.0,0.05,51.0,0.0,0.5,1.0,1.0,180.0,2.0,3.622348769442116e+16,110.19936425203488,148.79271759230048,1200.0000000000011,singlePeak
7190,10.0,25250.0,5.0,100.0,0.0,0.5,1.0,0.5,0.0,2.0,1.4956060218355948e+16,4617.55397251253,7518.168122080438,599.999999999934,singlePeak
73042,21.5857543434474,36088.444887158585,3.1047164655484063,53.92598166046986,0.8198472405040969,0.4280909603380362,0.6751152682462657,0.5167229260408055,185.7807193151965,-1.9184978155030263,3.187893486961895e+16,4404.79333493707,6656.973450103396,599.999999999934,doublePeak
124713,22.046087188259527,3014.0904752125507,2.776790444065933,16.656612532988536,0.2533775845572211,0.4105962287100232,0.7843479641084552,0.4360915081914507,238.5767628253369,1.1027454880064074,4360670688167156.0,348.2461091518816,497.87065839220537,3600.000000000003,doublePeak
29756,80.0,25250.0,5.0,51.0,0.0,0.0,0.5,0.0,180.0,0.0,2.1928686394654536e+16,4331.239988293022,7508.2577388374675,1800.0000000000016,singlePeak
89136,58.09603287466351,42092.07662717258,3.202227439449145,94.22843938922588,0.5747754559858467,0.6777836022328214,0.8714362252153712,0.0896070413537762,268.47854458159543,-1.2030673083582344,3.415157898084919e+16,6745.267151032514,8014.016187349387,1200.0000000000011,singlePeak
81440,39.7956425924159,12511.90144172826,3.908020752346816,87.92618417272567,0.4863770951484909,0.5127011771236482,0.5140341294464192,0.02041391011857,293.6850215068763,0.181280392343329,1.001024984524905e+16,2367.703746822531,2907.672460250831,1499.9999999999682,singlePeak
86435,58.07427311584295,12872.372383510494,0.7105889659978356,36.45257761866828,0.8344742748580637,0.0836332893452851,0.6359434807543063,0.2557382688832176,230.1908616419589,-0.3339919845655701,1.286980003505949e+16,396.63300015217374,543.9729328506602,2400.0000000000023,singlePeak
29075,80.0,25250.0,2.525,100.0,1.0,0.0,1.0,0.0,180.0,-2.0,1.5989444323503448e+16,2455.1683220719337,3790.869438158301,1800.0000000000016,singlePeak
97988,36.77662441348979,42609.89131475135,2.266680469863048,28.42876251603623,0.3598244734533308,0.5319587964622676,0.861687958267854,0.5705611713057861,45.35717597722753,1.2233721101049526,5.342312919285938e+16,4526.371091754933,5746.400074632297,1200.0000000000011,singlePeak
100809,48.88582915080009,35198.37805515246,1.833075614855881,73.61795391170695,0.5408607671623051,0.8262727996824927,0.1395522880166595,0.3793177970075861,68.53300872647779,-1.5653040126313886,3.741303969124349e+16,2409.0942648104747,3836.559986406487,1200.0000000000011,singlePeak
120066,31.15393527347801,11841.149116081851,3.748844363940047,17.856614108283843,0.2771553097427104,0.996022124438978,0.3539941425740508,0.0321673148925756,102.95034193494368,1.933723217026852,7288167954465550.0,1888.818492165884,2641.3883086832498,1499.9999999999682,singlePeak
83369,72.58685553802988,2559.637322668288,1.9526080837844213,63.94597010443973,0.418336637080612,0.8591034576552748,0.673966345031647,0.0036634985201721,209.9921920126283,-0.1239565967009217,2966677520707692.0,218.5072796525876,297.23917958327706,5999.999999999938,doublePeak
94122,48.35383170950269,40713.90276698142,3.763714194005724,72.74505148739834,0.520642288500422,0.5326907258246149,0.2365506200111401,0.9331403289923204,206.12543698553927,1.2271923836003356,5.262429698784166e+16,5835.328638210761,9116.226925228964,1200.0000000000011,singlePeak
63527,11.817372772115723,12019.910510608936,4.701121005420185,51.91903999054822,0.9932996965035704,0.7787969805346877,0.6579445722488162,0.8270493992866155,250.98810351324303,-0.6189940890798575,1.4368781070570396e+16,1998.9704397753649,3352.8705527768434,599.999999999934,doublePeak
92497,63.26466301924477,2839.174611580058,4.559649133436031,78.55073876834142,0.9956546502572748,0.8155818319151661,0.5927949733931018,0.7406987901230393,182.89567367556808,-1.5998808148747874,1883101859130830.5,518.8824047679959,769.8745899452412,6000.0000000000055,doublePeak
128153,73.56321828141937,49321.24622221343,0.7042588031740652,11.504937914429728,0.4365318610220579,0.3076023798815476,0.5042069753005657,0.7071818189779916,109.788879258262,-1.9416059728145727,2.155749895564025e+16,1443.0031608099275,2066.0764458223066,1200.0000000000011,singlePeak
86249,27.352670106016927,27079.16037471598,1.3354576893294836,60.121395944151686,0.1387405530286446,0.0198375088011176,0.0744519901049309,0.2726233693584076,280.5250954958583,1.479927989378647,2.243168144387765e+16,1312.3963483261875,2152.2328751244886,1800.0000000000016,singlePeak
6773,10.0,25250.0,5.0,2.0,1.0,0.5,0.0,0.5,360.0,-2.0,1.6727166702228092e+16,4331.268499603925,7508.307582248287,599.999999999934,singlePeak
78195,13.15988044214154,7232.251821821833,3.5074874646275105,38.66678859433867,0.5579913585370808,0.2563943811903928,0.4847491514235649,0.9618638661720138,114.45561415990488,0.5702342400014442,4390209938130225.0,893.7830842731419,1508.416932431726,1200.0000000000011,doublePeak
62948,48.03816819543037,3029.0686457412976,0.421015389725094,46.97993764217847,0.8163499537540932,0.5792903842609001,0.5681982785369284,0.3976028014168172,142.71164028809503,1.7792685651934694,989096594778484.4,55.17968883427187,75.8866514245091,5399.999999999938,singlePeak
33820,80.0,50000.0,2.525,100.0,1.0,0.5,0.5,0.5,180.0,-2.0,2.9941125133089696e+16,4592.160170170027,7506.629001988139,1200.0000000000011,singlePeak
115466,75.8428758304482,32492.82077752899,2.691092291553141,31.85388195247079,0.6145462399100879,0.3551908002434859,0.1105630984342468,0.2524119383070475,308.37090062095024,-0.7148133501720069,4683625273303892.0,3091.71731320152,5201.02992319771,1200.0000000000011,singlePeak
18450,45.0,50000.0,2.525,2.0,0.0,0.0,1.0,0.5,180.0,-2.0,3.913652131142467e+16,5027.106415117242,7509.4053082342525,1200.0000000000011,singlePeak
57697,47.562409679149,16728.339040424897,2.6632094618674644,54.42217393240381,0.4126732907800284,0.3968106478007472,0.923613542299354,0.4545004036559465,46.92574063268592,-1.8035717928090744,1.9564459100517504e+16,2262.804047649307,2649.6139293071583,1800.0000000000016,singlePeak
98496,45.09841468087648,34935.82531313554,0.4847859129913694,10.613948700584608,0.3839616816719359,0.716642986930648,0.6971321355891249,0.5590069422358281,52.71796205663771,0.948335429578374,3.653272646254832e+16,821.4283677490149,1007.4548883341809,1499.9999999999682,singlePeak
125430,73.61436763996852,47794.63950216878,3.5245753499440964,70.25663387733556,0.6375662020112816,0.3378996086117088,0.7342340829267281,0.6255198255292935,49.6292960948288,0.0609189157711527,4.185297977737653e+16,7030.081184910341,10017.071033505516,1200.0000000000011,singlePeak
141425,83.38531899920766,47469.1446198475,4.185465542903576,96.59577948695232,0.4203193076361714,0.5917065606616486,0.9092988077486333,0.9941515952659434,67.55243869605687,-1.1033447896716613,4.059429195469168e+16,7914.438912033903,11809.897713929746,1200.0000000000011,singlePeak
3484,10.0,500.0,5.0,2.0,1.0,0.0,0.5,1.0,0.0,2.0,500282540735169.0,87.10894932268046,148.70189154232776,3600.000000000003,singlePeak
67134,86.91911930719786,19966.04733722369,1.3261471089074004,40.40587414107596,0.6440673756957348,0.5019335088364982,0.6040309889322126,0.5831632450416241,48.04455615659649,0.5653973350909358,2.1646691302776056e+16,939.5632075769784,1573.3900606975128,1800.0000000000016,singlePeak
66425,84.19469693222186,18555.53096214333,0.0562752457468861,39.87061804163909,0.9219469837029212,0.674616647902412,0.7795190427383624,0.849143737504443,73.98746812813863,1.1162256574680178,1.6810649076733244e+16,37.96176911081289,62.10126227983512,2400.0000000000023,singlePeak
112481,88.43127084549819,1690.0345032507116,1.863404942204754,94.64641704695596,0.6318204471291052,0.16767175355745,0.1266142096983376,0.618541043300997,307.36735295559293,-1.9423848817992888,242142450588836.4,108.44205768182998,187.1554362615776,7799.99999999994,doublePeak
42158,43.73760092750462,18912.04227778637,2.770537288223183,59.1609447496371,0.8033158570460127,0.3375622164281886,0.021601378777566,0.0298478800965724,355.30037182530515,1.4117501753678807,1.0708626746147676e+16,1823.0070100147195,3118.4939306302067,1800.0000000000016,singlePeak
125170,23.0047521506094,45132.990865493644,1.99585265892999,79.76783038639378,0.8804024874596554,0.3343859119548807,0.6558902703235345,0.8330554746747512,286.1616152824588,-1.1424803345307497,2.752840486989517e+16,3421.99142581493,5354.474958082656,599.999999999934,doublePeak
107445,29.81383677697832,5476.464604852958,4.100094081880944,66.73289065349472,0.0864255041197155,0.9728940568250892,0.3901396366191753,0.3162179262186668,324.5077289103903,0.942183078259966,5006615578247670.0,954.4097375597944,1335.56448262012,2699.999999999969,doublePeak
84468,85.09559594428556,34415.0348808206,4.156586560873191,48.4527354119869,0.4610669935023538,0.9263858176238384,0.7452060262373527,0.0670863403209256,51.427493096592215,-0.0164970632610286,3.69281865151287e+16,5319.238831017268,8512.282863422433,1200.0000000000011,singlePeak
40027,34.948417097211134,2601.1519846133847,1.2484863544719411,27.91222606271785,0.4441216202432519,0.7298828704859754,0.5940602326258243,0.1567243968645046,222.1955785771934,0.3210359771779609,3298451705324983.0,151.06818305236732,193.1005544358628,3599.9999999999363,singlePeak
72671,41.25780079227791,34770.289676827626,4.228109300316873,95.53997982754974,0.3717196063065442,0.194941840502712,0.3825503053316028,0.3716154136386042,145.69526295697935,0.1567926720009209,1.6325021562811816e+16,6522.393921374448,8744.825839176086,1200.0000000000011,singlePeak
100274,50.6108143235953,26457.08984870756,2.447173844511169,26.15256191220296,0.4428054640526239,0.8031302792496516,0.3715570567152696,0.5399989687768603,66.10986717373706,-1.278758748869242,2.7463466613053416e+16,2761.349484784589,3850.543245825043,1800.0000000000016,singlePeak
99915,61.910832188157904,7816.775663081185,1.5450690434086394,39.477751729560055,0.2764253534141603,0.1959965005304235,0.7165388601967575,0.1528304916689647,352.68087092830814,-0.9136276562086718,5994447893777754.0,663.0243438219583,718.1467669668712,3299.999999999969,doublePeak
44870,54.28051050180959,22155.102327242555,1.5759294176372718,97.80261704241724,0.305735413098512,0.9555669200508876,0.957743359020952,0.0341198595244696,233.0160877712409,1.965481936221289,1.880689608199375e+16,1617.3986384580571,2077.6624199326216,2099.9999999999686,singlePeak
33093,80.0,50000.0,2.525,51.0,0.5,0.0,1.0,0.5,180.0,2.0,2.623810763645016e+16,5372.869554122144,7509.414533113694,1200.0000000000011,singlePeak
125502,29.15295927755396,8360.155658648117,0.5859902997617937,44.84076236257978,0.7275505697656017,0.59377758047266,0.5407706739173869,0.4880680256737771,316.0898152762047,0.6460689074900308,4825079855241711.0,199.7353985492009,291.41132898766057,1800.0000000000016,singlePeak
55275,48.442191522664935,10405.83840799481,2.923370581818184,2.703553492401125,0.6583390564445166,0.7376477653744804,0.8993364337234324,0.1858474625019479,168.72666495625214,-1.7750740900188529,6462040901548113.0,1525.3418065985106,1809.271984250561,2699.999999999969,singlePeak
77379,83.40899685512707,14971.05392514072,3.924149326029106,13.275864753411392,0.6867025491611837,0.1206096267699232,0.3781957836585138,0.633584757157351,232.98192819515853,-0.3695131015437654,1.3242125222799416e+16,2104.4791888548016,3493.221127311481,2400.0000000000023,singlePeak
141838,67.74579748493406,10340.971045864895,2.531223188574906,49.83897563268125,0.6927160724914608,0.7806828716793326,0.9782859718618372,0.9698033088715629,227.20518002010024,-0.1320383970176086,1.186441898456062e+16,1183.644881236361,1557.124785745701,2999.999999999936,singlePeak
6134,10.0,25250.0,2.525,51.0,0.5,1.0,1.0,1.0,180.0,-2.0,1.6918613482402894e+16,2257.6893688498967,3792.042591089652,599.999999999934,singlePeak
85291,53.26025646098229,18762.2142746458,4.228123379345792,81.55931736685842,0.9064065737268971,0.7310610671369953,0.3631818439842307,0.1121731336252912,305.8431938852999,-0.8911567563959926,5589580955205093.0,3158.9982894881723,4719.95400580489,1800.0000000000016,singlePeak
83528,44.052502171177366,40931.01299862946,4.279392251164227,83.16244020580547,0.0756615144030161,0.1991080789286761,0.0782213757463334,0.3460452772871674,350.1525938025578,1.2338790174613337,3.542460866514609e+16,6751.552164054515,10420.472912104258,1800.0000000000016,singlePeak
93082,18.042199836295644,18558.00104917944,2.6365671977287235,76.14400935172638,0.8674942066539978,0.6525520221935525,0.3581399345273399,0.2931529584072481,100.62685942212288,1.857010892642844,1.1061345019672822e+16,1829.434635899368,2912.97738642828,1200.0000000000011,singlePeak
107058,59.8683994973641,11633.527589880228,0.951621656486362,63.55731989560827,0.6175131367826036,0.5402246692403682,0.1024742402781805,0.2613010373746358,23.62004278128845,-1.0380845949046216,1.0116111731955948e+16,400.13602073672286,658.2468347362059,2400.0000000000023,singlePeak
34498,80.0,50000.0,5.0,51.0,0.0,0.5,0.0,1.0,180.0,-2.0,3.993615010465875e+16,8572.186531841207,14863.47311467156,1800.0000000000016,doublePeak
2604,10.0,500.0,2.525,100.0,0.0,0.0,0.0,1.0,0.0,2.0,474588550657154.4,43.36973788671637,75.1819735224657,4800.000000000005,singlePeak
37094,37.35881273936774,12339.012358345852,3.2249332531906285,79.90399281213853,0.6186214935487593,0.0526762917740329,0.8269310824995502,0.2982480818667724,51.812838328734415,-0.0609459291613947,1.6314721587267252e+16,1966.094512788812,2366.540704225343,1800.0000000000016,doublePeak
134468,7.320042532300015,8382.056378147146,0.272965667463263,36.54152173263262,0.9025795221286244,0.9085074589230744,0.4892112723770949,0.02551738205331,347.78010923324206,-0.9907477576449266,3610176916315353.5,82.42433888937512,135.85594857150468,299.999999999967,singlePeak
69917,47.89585667860481,18412.6557420247,3.292165683552364,24.28765631764531,0.5986285892445089,0.5603989010461652,0.3474379686722219,0.5215189647969176,137.06932301797733,-1.8969223455828392,3558612202960664.0,2467.0251269369955,3604.465145554093,1800.0000000000016,singlePeak
20988,45.0,50000.0,5.0,51.0,1.0,1.0,0.0,0.5,180.0,2.0,2.364966696203201e+16,8584.76561853141,14881.653286129696,1200.0000000000011,singlePeak
76893,41.09482006031256,33270.115970909086,0.2101710021663134,67.46665775264245,0.8943399206214974,0.002371490964297,0.5567665000913431,0.1856023616154279,131.29669134608625,1.3970502842706192,1.6855777898138712e+16,307.43211635710435,416.1651542791689,1200.0000000000011,singlePeak
65531,79.13764569716965,40382.191516079016,1.1849548769770484,89.46742982935511,0.3471083791414758,0.6710326395307785,0.4927768135708132,0.3317524971934458,20.939960173437765,0.0425345687998324,3.831798041795483e+16,1905.2809289805305,2845.090343682773,1200.0000000000011,singlePeak
93762,31.850976808534632,9854.630524430637,4.893056382786825,80.57826208870823,0.1739196448169908,0.9811879648905368,0.3758785633450687,0.1794131703598799,164.23221719800264,0.490610874173687,8551324794489459.0,2064.469102220879,2867.3488217678982,1499.9999999999682,singlePeak
