,class,redshift,spectroSynFlux_i,spectroSynFlux_z,spectroSynFlux_u,spectroSynFlux_g,u,g,r,i,z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z
409615,QSO,1.112502,8.260969,9.857126,2.35825,3.984211,22.20684,21.33681,20.80231,20.59512,20.20352,1.835212,1.227162,1.085634,1.164821,2.124013
478733,STAR,0.0001214188,101.3431,115.9736,15.67837,43.35305,19.92246,18.3811,17.72151,17.4626,17.30282,1.437703,1.445828,1.378062,1.443165,1.45413
142601,QSO,1.107909,23.19391,20.72077,17.94195,19.03075,19.64278,19.48572,19.18131,19.20289,19.2143,1.492079,1.435738,1.20573,1.203278,1.0075
1147560,GALAXY,0.1725633,47.31543,61.8485,3.447578,10.08405,20.74433,18.85592,17.65881,17.17856,16.83443,27.92532,6.608405,5.659675,5.625093,4.745915
1089487,GALAXY,0.1330022,70.67934,92.97408,4.969285,17.39245,19.90129,18.14415,17.09564,16.65439,16.31963,5.129614,5.969195,5.620676,5.41162,5.089389
89537,QSO,2.165656,6.484702,7.668732,5.343035,6.161384,20.98979,20.54427,20.42677,20.42208,20.2815,1.592139,1.507204,1.527342,1.280563,1.391202
461767,STAR,1.53338e-05,299.188,364.836,6.058513,70.91658,20.12834,17.71472,16.70839,16.36761,16.18632,1.535782,1.538614,1.20432,1.22401,1.262281
47280,QSO,1.722984,5.085085,4.776253,1.642187,2.70502,20.68154,20.51637,20.67999,20.2814,20.30485,1.826634,1.439119,1.127818,1.261281,1.044896
904607,GALAXY,0.03289981,135.3965,173.047,16.51696,43.85227,17.37427,16.05219,15.43106,15.10201,14.88226,14.29843,12.37773,11.44908,10.71435,10.26903
759163,STAR,-3.390377e-05,31.0946,49.00849,0.1754087,2.798106,24.36582,21.18327,19.73739,18.75899,18.22074,4.582773,1.211114,1.160226,1.032863,1.059528
803709,STAR,-0.0001198809,42.12078,43.22497,12.29222,25.15261,20.04379,18.96603,18.5516,18.44013,18.31133,7.378244,1.828414,1.646519,1.398888,1.340517
1271958,GALAXY,0.5959621,7.841276,12.54585,0.03097555,0.4381324,22.51369,22.67902,20.79897,19.77264,19.35133,18.02081,2.969923,1.889666,2.88365,7.401916
316065,QSO,2.824274,2.812569,3.353366,1.946777,2.516388,22.29286,21.87853,21.59685,21.5477,21.34984,2.971144,1.350793,1.399164,1.230714,2.036988
516043,STAR,-6.251849e-05,20.92341,36.86324,1.978595,3.866694,24.45194,22.48088,20.48831,19.22833,18.94133,2.970173,1.30077,1.287781,1.418006,0.9713901
458108,STAR,6.917446e-05,2.106103,2.038137,0.8344191,2.216535,22.52194,21.46867,21.42503,21.47763,21.28379,2.822263,1.234502,3.294221,1.035089,1.213096
572533,STAR,0.0002200959,7.871595,15.50412,0.07060148,0.3085045,25.14647,23.03427,21.55093,20.51707,19.78529,4.584069,2.969491,1.279127,1.284991,0.9514423
513981,STAR,-0.0008284029,126.8916,130.839,54.88128,92.46683,18.41298,17.51962,17.32054,17.25425,17.24239,1.664009,1.575469,1.416926,1.286484,1.256383
874453,STAR,0.000757822,371.2577,373.5598,163.5554,278.1354,17.2921,16.37427,16.17063,16.08874,16.08061,1.653702,1.50071,1.342843,1.205367,1.170377
32190,QSO,0.979056,7.954074,10.34578,2.616422,3.896127,21.79792,21.21081,20.64375,20.4706,20.02681,1.26825,1.33804,1.184234,1.293093,1.518872
1093721,GALAXY,0.5891942,5.999763,9.362821,0.5177515,0.9449259,21.98073,20.9654,20.22581,19.51316,19.22825,0.7067288,2.969424,4.528369,6.483123,5.475641
795701,STAR,1.471605e-05,80.64384,97.29765,1.899917,16.56453,21.97942,19.40882,18.16878,17.66874,17.36738,7.357189,1.119954,0.8346608,0.7352053,0.9691355
1226139,GALAXY,0.9024624,2.641204,5.621474,-0.01695207,0.150792,22.90849,23.31112,21.93646,20.66752,20.23411,1.594758,1.790537,2.969721,1.560694,3.549641
497319,STAR,-0.0004206488,68.70892,74.83067,16.46114,32.44688,19.84801,18.65671,18.16711,17.95412,17.8638,1.71556,1.371355,1.367994,1.295788,1.234668
1143669,GALAXY,0.4835558,10.61638,16.40936,-0.03277548,0.9429382,23.07282,21.39569,20.09451,19.24841,18.60593,0.1023286,3.367263,2.970549,2.291108,2.092919
1070133,GALAXY,0.05257038,22.47471,27.50918,4.910714,10.32144,19.52317,18.279,17.84392,17.55972,17.50968,18.02165,7.886755,7.442063,7.224371,8.118043
977864,GALAXY,0.2164902,34.80085,49.52447,1.821493,6.333175,22.27145,19.95757,18.67073,18.16298,17.81541,2.96974,2.832353,2.829823,2.485049,2.273112
497071,STAR,0.000321682,47.52534,65.50514,1.01416,9.153989,22.86125,20.08245,18.78233,18.27535,17.96151,1.025982,1.488275,1.467925,1.350057,1.352018
869907,STAR,-0.0001136434,9.379475,10.90066,0.579024,2.917812,25.01808,21.14082,20.42724,20.03639,19.91827,2.970361,1.728686,1.206708,4.447777,1.136083
429682,QSO,1.372467,12.48769,11.89985,12.38449,9.907191,19.7767,19.84225,19.59778,19.54321,19.47494,1.83677,1.924081,1.841888,1.501959,4.459624
913442,GALAXY,0.2615179,31.25402,46.12852,0.522038,2.583936,22.30961,19.87767,18.23575,17.62659,17.19322,2.970582,5.283634,4.404228,4.341095,3.491405
567588,STAR,-0.0003249418,21.25934,22.22223,6.159163,12.75459,20.6077,19.59528,19.32833,19.19907,19.14514,1.534376,1.608504,1.589047,1.48642,1.45829
1292034,GALAXY,0.645726,4.55388,7.678901,-0.07535,0.2304483,22.8911,22.60615,21.12795,20.13257,19.5064,2.150225,2.970106,2.402535,3.277294,11.30575
624875,STAR,7.233575e-05,25.23853,25.69194,11.38211,17.55097,20.19284,19.35338,19.05215,18.94115,18.93376,5.653657,1.692834,1.388157,1.480385,1.390563
1116731,GALAXY,0.1224714,55.08818,72.30248,7.182005,14.15829,20.2796,18.64426,17.7913,17.30212,16.951,3.894775,4.139349,4.267182,3.92013,4.261441
1296115,GALAXY,0.08567408,118.6955,155.4396,8.671932,31.94136,19.71747,17.79644,16.85347,16.40701,16.05227,5.36489,5.040919,4.687894,4.549665,4.896861
325700,QSO,0.7614244,5.875887,6.695691,2.965189,3.856071,21.97666,21.06653,20.7678,20.23964,20.01169,1.355317,1.315786,1.228629,1.174364,1.297441
330802,QSO,2.252136,1.999045,2.21912,1.663124,2.482425,21.82244,21.35753,21.37378,21.317,21.05911,1.130036,1.460095,1.351228,1.13934,1.212984
459786,STAR,-1.206268e-05,112.1265,119.8264,20.38635,58.15964,19.4408,18.08503,17.53744,17.34722,17.2399,1.484047,1.355844,1.271156,1.149271,1.297553
179333,QSO,2.590879,1.446639,1.625456,0.9789963,1.379522,22.56227,21.44947,21.32233,21.61621,21.32546,1.855259,1.368192,1.968866,1.078369,18.02077
887842,GALAXY,0.5397663,8.278009,13.49403,0.06700035,0.5309245,24.04174,21.8059,20.11959,19.15165,18.61366,2.97015,2.969977,3.24484,3.501578,4.982432
736306,STAR,-0.0003639187,14.42028,14.90496,4.98532,8.538741,21.00231,20.12597,19.77351,19.61557,19.58519,1.622231,1.189493,1.158056,6.231374,1.099772
398035,QSO,0.3949687,13.18863,19.50184,7.64257,8.573883,20.46944,20.01759,19.86193,19.7063,19.29135,1.340227,1.127369,1.210124,1.264967,1.589601
521121,STAR,0.0001554237,24.88406,24.83889,12.4598,17.60937,20.33679,19.46689,19.14401,19.04923,18.97032,1.365177,1.270499,1.225548,1.156399,1.062131
825398,STAR,0.0001066861,130.0691,129.5556,52.81265,89.49427,18.87667,17.79734,17.4183,17.30145,17.26819,1.214378,1.158882,1.062911,1.022305,0.9435638
836357,STAR,0.0001070317,210.7758,383.8746,-0.5120738,14.25549,21.80976,19.28516,17.83477,16.55451,15.85935,1.366302,1.287349,1.158984,1.001095,1.04787
687878,STAR,4.257502e-05,17.75416,19.19158,2.852445,8.859806,21.45844,20.06086,19.81059,19.29394,19.25068,1.241476,1.262772,1.329781,8.894764,1.040826
686637,STAR,-6.009132e-05,32.66616,34.12278,8.425462,17.97727,20.45937,19.35804,18.90062,18.70861,18.63672,1.241969,1.148237,1.144333,1.023778,1.24972
424641,QSO,1.900305,12.89713,11.17991,5.56453,8.653593,19.77846,19.72761,19.71902,19.46114,19.32015,1.726629,1.418566,1.309397,1.223116,2.163882
911127,GALAXY,0.5435003,3.488978,5.566329,-0.03319611,0.1737994,23.36485,24.0393,21.66131,20.58195,19.7926,0.9799738,7.358241,1.393316,1.687235,1.659296
53866,QSO,0.4449527,9.659571,11.97288,5.145614,6.429898,20.27315,20.08899,19.94168,19.6909,19.45191,1.774899,1.697206,1.726332,1.73172,1.724828
131750,QSO,2.168034,1.527098,1.957155,2.365022,1.937301,21.7674,21.41886,21.48342,21.58154,21.32611,1.625987,1.370281,1.02265,2.814422,1.026416
999964,GALAXY,0.5595889,8.472385,13.01002,0.007534172,0.7198619,24.22091,23.32107,21.1206,19.92625,19.51601,2.969506,2.969847,2.024476,2.47792,2.734686
753399,STAR,0.0001716343,94.58205,144.6669,2.058631,11.08362,22.50872,19.71458,18.29205,17.81802,16.62813,11.30884,1.177119,1.144998,1.27406,1.031465
539084,STAR,0.0002867086,76.19837,79.43498,15.05278,39.69927,19.92624,18.53784,18.01944,17.82608,17.73594,1.425237,1.493183,1.20987,1.334857,1.316059
719642,STAR,-0.0001793805,90.37615,101.7655,12.03589,37.51295,20.28672,18.54136,17.79294,17.56863,17.4574,5.840914,1.783403,1.742187,1.48972,1.386254
523603,STAR,0.0002144646,2.098912,1.809841,0.8614898,2.118204,22.84816,21.76727,21.74916,21.88123,21.81955,2.970083,1.495385,1.102123,0.8815795,1.06149
1022205,GALAXY,0.1042117,125.8693,166.9082,8.217915,31.76225,19.89567,17.73701,16.72838,16.27141,15.89016,18.02319,4.266315,3.978775,4.119477,4.073435
683861,STAR,-0.0001750173,112.9417,120.7181,18.6903,54.49654,19.69498,18.21227,17.66261,17.48041,17.39232,1.496188,1.446196,1.360831,1.360782,1.34853
1269416,GALAXY,0.07825369,92.49159,121.3992,8.401638,25.45774,19.50179,17.9712,17.10698,16.65566,16.31574,7.488,4.72766,4.359052,4.245511,4.138515
356933,QSO,3.597353,5.22261,5.409004,0.4316192,1.518033,23.66337,21.99984,21.04915,20.77246,20.31738,4.584288,1.067206,0.9894425,0.886429,1.140662
652246,STAR,-7.391796e-05,38.48574,93.30603,-0.3349989,1.431062,24.4023,22.24109,20.59286,18.55596,17.46839,0.3242173,1.395635,1.076408,1.099789,1.188763
1105555,GALAXY,0.3124396,25.74379,33.47406,1.053508,4.02106,22.43016,20.11332,18.54053,17.99847,17.67599,18.02404,5.275619,5.066152,4.200011,3.645702
86461,QSO,1.187512,18.54404,16.47688,13.06137,14.0647,20.078,20.05746,19.75194,19.76216,19.7005,1.268975,1.284542,1.288713,1.235468,1.480528
1284615,GALAXY,0.1350021,63.06255,78.73725,4.429546,18.21857,20.59046,18.80571,17.78875,17.39243,17.02349,4.481367,2.590938,2.722057,2.761621,2.663366
152689,QSO,0.9339916,5.188263,6.628407,2.935226,3.637873,20.93877,20.52646,20.26775,20.22328,20.03185,3.397799,1.388077,1.354962,1.585048,1.914584
210815,QSO,1.887726,6.039642,5.965991,5.852817,5.389185,21.64759,21.40557,21.43663,20.92541,20.73928,1.311681,1.469923,2.258235,1.039925,5.888247
114648,QSO,1.029324,28.14606,29.18257,21.55246,20.43209,19.50958,19.17326,18.85868,18.90439,18.79456,1.644718,1.416046,1.217389,1.298828,1.422009
4907,QSO,1.454945,14.03992,12.60813,6.704177,7.924919,20.81219,20.54193,20.14402,19.9183,20.18751,5.054582,1.813171,1.339779,1.149292,2.224169
299372,QSO,0.6890635,17.376,21.00144,13.16011,15.93628,20.85986,20.36273,20.28933,20.19512,19.77289,1.250228,1.321483,1.515847,1.299153,1.7755
932796,GALAXY,0.5058294,12.54962,20.0316,0.0518062,0.8580094,26.41593,21.76502,20.10643,19.0912,18.62354,11.30778,2.969103,3.467659,3.651366,2.037726
659937,STAR,-0.0001862627,128.6203,138.5405,16.9549,54.68715,19.81259,18.17962,17.55184,17.2763,17.12814,7.838856,1.894333,1.587574,1.572234,1.563846
495888,STAR,-0.0004438979,11.69048,12.57452,1.522644,5.113433,21.84909,20.48357,19.98629,19.72411,19.60016,1.152285,1.224705,0.9860399,0.9140866,1.175682
936700,GALAXY,0.7637412,2.918741,5.732982,-0.1202667,0.006245639,22.87946,24.216,21.62782,20.47935,19.56676,7.358557,0.7751151,2.969993,5.484838,3.059438
1120293,GALAXY,0.5774329,8.214313,12.7927,0.1847922,0.7867205,23.73225,22.43611,20.90625,19.85161,19.53686,0.8683872,2.970304,2.083017,2.222248,4.084486
684351,STAR,8.348381e-05,8.965262,19.49964,0.1687656,0.6001436,26.58657,22.94327,21.5327,20.18689,19.38619,2.969986,2.970122,2.334735,1.845999,1.807617
918084,GALAXY,0.08758978,71.372,87.05823,8.254073,20.08581,19.8301,18.23485,17.38057,16.92367,16.63631,6.555117,3.688926,3.916114,3.522736,3.261296
49291,QSO,2.221567,7.359845,8.51789,3.255551,6.381702,20.82354,20.35036,20.26332,20.2895,19.88487,1.556195,1.423341,1.534721,1.390037,1.536974
435029,QSO,2.696475,42.94321,43.22254,18.56924,30.37956,19.26924,18.52934,18.35587,18.28053,18.20391,1.155655,1.10512,1.08341,0.961157,7.752826
501902,STAR,0.0007782863,145.3881,147.5693,54.36842,101.3889,18.37762,17.44663,17.14337,17.03174,17.02263,1.75913,2.015945,1.323129,1.330774,1.509844
1240990,GALAXY,0.1416283,61.77953,81.84251,3.708101,15.36307,19.76075,18.02112,17.08079,16.63503,16.327,8.571078,6.250124,6.08626,5.508313,5.21061
450352,STAR,5.956606e-05,2.430795,2.647795,3.406026,3.799086,21.79249,21.16192,21.12255,21.20124,21.10552,1.893082,1.472213,1.089379,1.07457,2.066751
518686,STAR,0.000285659,6.413894,7.055743,0.6595739,2.668655,23.75198,21.57357,21.07635,20.7007,20.65727,2.969637,1.491597,1.292087,1.250814,1.423056
1018898,GALAXY,0.5013149,8.520587,13.18091,0.03779871,0.7600912,25.94795,22.23097,20.38136,19.45252,19.08414,0.2877496,2.97046,2.729497,6.398399,7.359257
859344,STAR,-0.0004764947,387.7982,385.4002,104.6295,258.0753,17.28876,16.36237,16.08252,15.98069,15.96472,1.459529,1.35449,1.297847,1.20382,1.153918
433689,QSO,2.274253,0.7427768,1.066277,0.5908806,1.148602,22.22094,21.31292,21.42494,21.47726,21.09331,2.053903,1.84516,1.3993,1.401686,1.158282
99987,QSO,2.184904,43.10064,55.12458,43.7902,35.07676,19.09251,18.72289,18.48225,18.39528,18.16306,1.223162,1.134118,1.066748,0.8955157,0.9526798
636778,STAR,0.0005707801,9.825205,10.05737,2.375762,4.900847,22.224,20.73744,20.22469,19.97912,19.84316,1.01919,1.222857,1.075636,1.042509,4.027479
946552,GALAXY,0.8687519,2.17432,4.281258,-0.01437292,0.1831984,23.33232,23.29768,22.04243,20.88247,19.8439,0.1028847,2.969793,2.514161,2.082603,2.777923
1251841,GALAXY,0.2706712,27.63196,38.12943,0.7511927,3.840551,21.90026,19.60773,18.14346,17.59144,17.13799,27.92553,5.794274,7.424911,7.131245,7.924635
562634,STAR,0.0001037571,194.5478,281.8375,4.403225,25.09055,21.52584,18.97827,17.54612,16.75802,16.34415,1.172046,1.217129,1.034504,0.9772583,1.036858
324170,QSO,2.244274,2.153616,2.679163,1.130841,1.761406,22.53704,21.71453,21.69696,21.57316,21.84848,4.584479,1.216629,0.9792737,1.168662,1.686263
897803,GALAXY,0.3646438,39.14018,54.0817,0.9690737,4.818122,22.34907,20.37391,18.7161,18.14454,17.84387,1.904643,2.353406,2.350088,2.24304,2.083493
621638,STAR,0.0001227435,143.3841,146.3823,47.77025,86.89278,18.54182,17.4721,17.12355,17.00809,16.98598,1.563105,1.47862,1.375069,1.28313,1.41074
105081,QSO,0.9538788,15.29242,17.2938,9.181149,10.93162,20.41732,20.20023,19.91249,19.96537,19.8787,2.142178,1.572043,1.473032,1.542116,3.658127
1090544,GALAXY,0.1113521,54.04844,69.81841,4.848686,15.68899,20.22838,18.48897,17.61955,17.21792,16.92612,5.67895,4.552039,4.385644,4.280294,3.787446
549014,STAR,-9.227196e-05,10.34153,12.1267,-0.06640112,2.9046,23.47568,21.37118,20.19262,19.73983,19.52045,2.970588,1.460755,1.285974,1.204361,1.299999
605947,STAR,-0.0001229766,6.994806,7.299612,0.6454412,2.644602,23.4518,22.04433,21.58459,21.37141,21.60089,0.09379857,1.489382,1.252897,0.9180998,1.7571
533066,STAR,-0.0002892489,517.1183,547.968,85.99715,257.1152,18.01777,16.47767,15.92583,15.70577,15.59405,16.00851,1.653574,1.479488,1.443456,1.545354
145469,QSO,2.252038,1.721278,2.687653,0.5317664,0.9652855,22.45007,22.24356,22.01672,21.94914,21.72613,1.613125,1.413699,1.404036,1.674388,2.477
725555,STAR,0.0004052474,39.57691,63.22239,0.7177778,4.030272,23.70659,21.03233,19.40154,18.42672,17.84417,7.359177,1.127956,1.088622,1.111617,1.105889
305326,QSO,1.693587,1.868439,2.329735,0.1303226,0.4957013,24.24967,21.93642,21.19752,20.59211,20.41571,2.970042,1.195546,0.8409787,0.8166717,2.454517
5258,QSO,1.878051,9.906567,10.30753,5.907444,7.296271,19.96656,20.08709,20.0771,19.81602,19.72881,1.320019,1.214794,1.296245,1.222965,1.149287
265193,QSO,3.371596,42.76396,50.32593,3.177588,11.66878,22.2873,19.78986,18.89788,18.55542,18.3709,3.866682,1.301787,1.385866,1.292252,1.148051
376486,QSO,0.7024563,10.95149,14.11315,7.682639,9.791783,20.48128,20.16449,20.19663,20.10985,19.77439,1.671291,1.717463,1.40526,1.777965,1.536996
338919,QSO,2.392889,2.258585,3.023475,0.8200816,1.733999,22.18711,21.44762,21.45836,21.36384,21.35622,1.067498,1.325333,2.933331,1.252923,2.416481
68700,QSO,1.103149,43.48837,40.08352,33.19768,33.92486,18.65383,18.53006,18.32219,18.3219,18.37184,1.645795,1.87963,1.658966,1.450406,1.434899
553838,STAR,-0.001771822,21.06358,17.20515,17.43687,23.58819,18.83872,18.81703,19.04642,19.20753,19.40344,1.671911,1.567908,1.712824,1.574257,1.497035
736289,STAR,-3.098567e-05,203.0156,243.2105,4.03742,51.84026,20.57181,18.0381,17.07219,16.69234,16.46815,2.353234,1.455356,1.344119,1.348001,1.568951
910892,GALAXY,0.03137925,384.8222,499.6148,27.54453,110.8214,18.13584,16.17529,15.33324,14.92705,14.65634,4.458117,5.88039,5.450602,5.434556,4.719757
808994,STAR,-2.574609e-05,7.373018,7.037632,2.382052,5.35851,21.81238,20.5365,20.13371,20.0752,19.82865,1.670212,1.430403,1.355152,1.76423,1.602893
821140,STAR,-0.0005476485,165.3661,167.5653,40.49027,99.37556,18.30428,17.11231,16.71278,16.55497,16.52299,1.308559,1.274604,1.22128,1.254786,1.238588
603171,STAR,-0.001044305,94.94823,109.3843,5.20677,30.74031,20.53392,18.66003,17.83983,17.49408,17.27248,1.717039,1.254869,1.034889,1.014961,12.30373
1075093,GALAXY,0.1093946,63.77647,86.11285,6.632898,16.90643,19.85393,18.23813,17.37517,16.88627,16.512,4.14627,4.900208,4.33532,4.457406,4.407306
388237,QSO,1.1574,23.47608,20.90174,18.19995,19.24655,19.31412,19.22653,19.02541,19.0557,19.1188,1.680085,1.297961,1.470124,1.451929,1.305483
386592,QSO,2.058295,4.720962,5.718266,3.852041,3.290173,21.82071,21.61856,22.6026,22.06172,21.19168,2.450432,1.183155,0.544894,0.6195878,0.8977974
1038943,GALAXY,0.6459718,5.833213,9.306735,0.1109011,0.5103945,22.8959,22.76391,21.21644,20.10636,19.71831,7.360163,2.970112,2.692405,3.461447,2.611341
1111846,GALAXY,0.2970946,9.71065,13.17098,0.3944369,1.486264,25.40674,21.67488,19.99022,19.37208,19.08644,0.6701502,7.360637,2.499547,2.517808,3.604491
675283,STAR,-4.172626e-05,563.1998,767.9474,53.52588,159.4828,18.34893,16.57891,15.66389,15.23233,14.96314,1.412682,1.45949,1.629073,1.335958,1.226611
404150,QSO,1.915659,1.810905,1.319099,4.696583,3.625452,21.34185,20.94444,20.81213,20.7431,20.73774,2.273276,1.916671,1.624964,1.575071,7.361722
514063,STAR,0.0001413261,163.4422,174.677,29.45223,82.95869,19.13844,17.68983,17.14674,16.93361,16.83667,1.749497,1.498628,1.526269,1.470108,1.380358
1286141,GALAXY,0.3522495,23.66452,32.67197,0.455478,1.964155,24.6132,20.70803,18.98895,18.31069,17.99424,2.969911,4.760026,4.705863,4.467762,11.85706
120906,QSO,1.455137,1.943626,1.563679,1.569225,1.346351,21.94749,21.83098,21.49962,21.22874,21.42885,2.949949,1.536846,1.488033,1.182497,0.6188861
275433,QSO,2.581065,3.255967,3.384831,1.355427,2.308428,22.0323,21.72252,21.56276,21.53861,20.92542,1.295875,1.340143,0.8922064,2.087303,0.7135545
30481,QSO,3.104676,11.00027,9.711463,4.469749,10.6696,22.11997,20.69581,20.38082,20.43172,20.2247,1.307332,1.516596,1.475256,1.381604,3.697406
395190,QSO,2.352833,0.5135083,0.5962939,0.4696201,0.7060526,21.43362,20.68514,20.8572,20.77416,20.45322,4.093374,1.492529,1.190832,3.694736,2.970845
746498,STAR,-4.452849e-05,164.4643,186.1656,21.34313,71.36906,19.4932,17.8168,17.17099,16.91648,16.7503,1.574963,1.66552,2.43746,1.712415,1.451678
901137,GALAXY,0.1352688,56.3648,76.33398,3.451104,13.32393,21.37317,18.72214,17.63527,17.19442,16.86648,2.365943,7.846179,7.777054,8.188679,4.11409
1157992,GALAXY,0.1237653,73.53577,97.89908,5.204868,18.06708,20.4393,18.55043,17.51765,17.07881,16.74202,27.92077,3.812162,3.576191,3.584295,3.844732
980450,GALAXY,0.444943,16.68743,27.16229,0.1283511,1.292255,24.73812,21.79103,19.84426,18.95528,18.60292,1.051078,1.769457,2.893898,3.439017,2.970512
228313,QSO,0.7831854,4.05077,5.440578,1.160268,2.719955,22.13879,21.44082,21.12171,21.07047,20.35559,1.563476,1.302615,2.08812,1.240003,2.476336
1200982,GALAXY,0.0988678,124.3067,159.9318,9.333395,35.19093,19.47703,17.7033,16.81097,16.41253,16.10481,5.900643,4.063326,3.805071,3.929477,4.272616
47526,QSO,1.780315,18.03865,18.93213,11.64389,13.30469,20.74516,20.44864,20.32995,19.86308,20.06897,1.421471,1.550315,1.11473,1.089962,0.9331607
554589,STAR,0.0001107116,5.633391,12.54992,0.1145031,0.2285051,26.15982,23.61173,22.17497,20.8033,19.93491,2.97044,2.969963,1.157349,1.273053,1.512827
778101,STAR,-5.404628e-05,556.4867,794.6437,18.12552,114.0972,19.47296,17.37655,16.2385,15.64157,15.28386,1.546685,1.528457,1.420791,1.352756,1.348675
314665,QSO,2.424591,4.924309,6.381021,3.227803,4.857061,21.46359,20.79552,20.68049,20.6505,20.43014,1.55118,1.198203,1.242795,1.109215,1.000327
99674,QSO,0.3910363,8.945104,14.69349,4.775793,4.657748,21.16569,20.68724,20.35818,19.94837,19.48272,1.513479,1.605888,1.673409,1.610731,1.577628
1276850,GALAXY,0.1288838,76.89653,99.24016,10.90502,20.16454,20.06309,18.46288,17.58766,17.09297,16.74372,5.309546,3.28618,2.884197,2.879201,2.802345
889671,GALAXY,0.0834139,54.40599,70.09406,6.391213,15.02549,19.14868,17.75976,16.88184,16.40138,16.04989,7.908304,7.63384,7.330564,7.258,6.730821
688468,STAR,-1.430986e-05,629.0679,672.1542,124.0359,312.6561,17.55035,16.24497,15.72753,15.5001,15.4235,1.419075,1.227153,1.401039,1.585779,1.224975
80532,QSO,3.602365,8.62241,8.942478,0.2898781,3.590745,25.39633,20.95912,20.11938,19.93605,19.88302,2.970165,1.090605,1.001581,1.051183,1.145911
410386,QSO,2.541097,7.859403,8.936352,5.033872,6.865728,21.29826,20.54561,20.37073,20.38342,20.2294,2.018266,1.442842,1.327282,1.41049,1.871161
1282083,GALAXY,0.6153291,6.79669,11.75153,0.3468446,0.6694958,26.2673,22.31703,20.65796,19.73004,19.30914,2.970384,2.970879,3.246,3.542777,3.367095
183139,QSO,1.259674,9.30277,8.571961,4.83788,6.25524,20.3575,20.30308,20.03744,20.09027,20.10716,1.511381,1.199158,1.086205,1.026057,0.9631982
526770,STAR,-0.0003477548,44.46762,47.8114,6.465709,20.34943,20.38293,18.88411,18.25809,18.02783,17.89741,1.2463,1.120672,1.16861,1.061432,1.058385
479163,STAR,-0.0004738698,142.5468,147.2458,53.21338,97.99057,18.46992,17.47244,17.13624,17.00647,16.96989,1.527301,1.448012,1.61838,1.460632,1.35258
446682,STAR,4.672588e-05,599.9576,701.5251,18.38454,157.7959,19.32563,16.92344,15.89024,15.52618,15.31354,1.997104,1.655727,1.509345,1.227353,1.358109
971184,GALAXY,0.3191808,17.37224,27.4969,0.01855142,1.529094,25.95083,21.2554,19.46976,18.75329,18.3763,0.1064243,2.96928,3.794968,3.187031,2.699117
130919,QSO,0.7244561,9.321681,10.81643,7.82576,10.43919,20.20143,19.8613,19.90779,19.9582,19.7106,1.948942,1.314999,1.422137,1.193531,1.46558
444297,STAR,-0.0005774057,11.18955,15.34718,2.112082,4.757352,21.63146,20.74016,20.33653,19.91105,19.62601,2.210181,1.552849,1.52455,1.59601,1.64603
1146228,GALAXY,0.5115505,10.64219,15.83704,-0.02558606,0.8916551,25.40929,21.86148,20.13309,19.24551,18.82745,2.970531,1.714397,2.329465,1.844248,1.977157
1312111,GALAXY,0.5479851,7.165664,11.52791,0.1366864,0.6081077,23.38139,22.39882,20.69602,19.63258,19.26662,7.359183,2.969791,3.183274,3.234458,5.392967
1275821,GALAXY,0.828918,2.723884,3.309847,0.6136931,0.9190742,23.57755,21.8729,22.28945,21.012,21.01806,2.969858,2.738116,1.736792,1.826319,1.037243
1076975,GALAXY,0.4938493,11.49406,18.33688,0.1021921,0.9902749,22.54447,21.48971,19.70352,18.82267,18.29605,1.828781,2.970055,3.758212,3.857286,3.276214
524993,STAR,0.000187238,9.909554,18.41183,0.7518985,1.095089,23.53004,22.02657,20.58323,19.61215,18.94269,11.30469,2.969906,2.50203,2.07781,2.040029
1013853,GALAXY,0.6279194,6.055941,9.397748,0.1324333,0.5520767,22.75221,24.14026,21.05651,20.0157,19.73576,1.621886,2.969801,2.462535,2.498135,2.894334
918809,GALAXY,0.5408546,8.391536,13.3525,0.1518146,0.7798691,23.99501,21.80312,20.36389,19.36744,18.96746,0.5508028,2.272926,2.826441,6.628811,1.628679
667829,STAR,-0.0005341109,10.87576,12.30903,1.832088,4.85004,21.89199,20.68114,20.13846,19.92711,20.01702,1.173413,1.630814,1.936104,1.704463,2.521614
843364,STAR,-0.0006334849,27.09451,30.32859,4.524826,11.0814,21.09443,19.81642,19.23815,18.94762,18.75731,27.92516,1.265629,1.303336,1.357069,1.164052
311028,QSO,1.933828,27.64741,35.2024,15.81133,14.90705,19.68691,19.60584,19.40234,19.07778,18.77562,1.262376,1.267035,1.163425,9.87845,1.341979
928229,GALAXY,0.461154,6.858243,11.69755,0.105028,0.5159751,25.79683,22.03604,20.65789,19.7424,19.26192,2.968349,2.969299,2.665273,2.822143,1.951894
228883,QSO,3.181723,6.024293,5.37674,0.6963239,3.293682,22.57397,21.19269,20.79726,20.78316,20.76509,4.583044,1.778378,1.162043,1.130644,2.57507
365389,QSO,3.020709,6.448026,6.083106,1.443362,4.611498,25.65386,21.29363,20.97761,20.9328,20.77155,2.970258,1.395773,1.617717,1.078204,0.8438176
495017,STAR,-0.0001363088,4.431977,3.81756,4.418215,5.235234,21.28503,20.70457,20.63936,20.8922,20.4611,2.558995,1.466491,1.315065,1.926067,2.344654
